outlet,bias,headline,summary,ground_news_interest_url
Shelby News,Lean Right,"Hackman died of natural causes, a week after wife: medical examiner","Oscar-winning actor Gene Hackman and his wife died of natural causes about a week apart, a medical examiner said Friday, ending more than a week of mystery surrounding the death of one of Hollywood's most beloved stars. 1 year ago",https://ground.news/interest/shelby-news
New York Post,Lean Right,"Death of Gene Hackman’s dog still being probed but there’s a ‘possibility’ it died of starvation, dehydration","The death of Gene Hackman and wife Betsy Arakawa's dog is still under investigation, officials said Friday as they revealed the doomed pooch had undergone a medical procedure shortly before she died. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
7NEWS Australia,Lean Right,Major update after Gene Hackman and wife Betsy found dead inside home,"Hackman, Arakawa and one of their dogs were found dead in separate rooms. Now, their cause of death has been revealed. 1 year ago · Australia",https://ground.news/interest/7news-australia
Le Point.fr,Lean Right,Actor Gene Hackman and his wife died of natural causes,"Betsy Arakawa reportedly died of a hantavirus, a week before her husband was suffering from ""significant heart disease"" and Alzheimer's disease at an advanced stage. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
NOS,Lean Right,Police: Gene Hackman and his wife died within a week of each other due to illness,Actor Gene Hackman and his wife Betsy Arakawa have both died of illness. This is evident from the autopsy report of the police in the state of New Mexico. The 95-year-old Hackman and his 63-year-old wife Betsy Arakawa were found dead in their home near Santa Fe in the United States on February 27. One of their three dogs was also found dead in the house. The autopsy report now states that the couple died at different times and from natural cause… 1 year ago · Netherlands (Kingdom of the),https://ground.news/interest/nos_4ae905
Globo,Lean Right,"Diseases killed Gene Hackman and wife days apart, autopsy says",Police indicate that the actor's wife died days before from rare syndrome 1 year ago · Brazil,https://ground.news/interest/globo
"La Nación, Grupo Nación",Lean Right,What did Gene Hackman and his wife Betsy Arakawa die of? These are the disturbing reasons,"The authorities responsible for the deaths of actor Gene Hackman and his wife, pianist Betsy Arakawa, who were found dead on February 26 at home, have confirmed the causes of their deaths.The media The New York Times published the details provided by the authorities on Friday, March 7.According to the investigation, Hackman, 95, died due to a heart disease, about a week after the death of his wife, who lost his life due to the effects of hantavi… 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
La Tercera,Lean Right,They reveal the cause of death of actor Gene Hackman and his wife,"The renowned 95-year-old actor Gene Hackman and his wife Betsy Arakawa, 65, were found dead in their residence in Santa Fe, New Mexico, on February 26, 2025. Autopsies revealed that Arakawa died from Hantavirus lung syndrome (HPS), a rodent-borne disease, while Hackman died from a heart condition, with advanced Alzheimer's disease as a contributing factor. Authorities estimate that Arakawa died on February 11 and Hackman on February 18, a week l… 1 year ago · Chile",https://ground.news/interest/la-tercera
Bild,Lean Right,Gene Hackman (†95): Cause of death revealed! The movie star died of this,"The riddle about the death of Gene Hackman and his wife Betsy Arakawa is a lie! At least in part ... The police announced: The actor died of natural death. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
The Sun,Lean Right,Gene Hackman's final days revealed as actor 'did not know wife was dead',GENE Hackman tragically lived alongside his wife's body likely not knowing she was dead - as officials have revealed the actor's sad final days.The ac 1 year ago · United Kingdom,https://ground.news/interest/the-sun_dd9bb3
National Post,Lean Right,"Gene Hackman died of heart disease, his wife died of hantavirus one week before: authorities",The couple were found dead in their home on Feb. 26. Hackman's death was tied to heart disease with Alzheimer's disease contributing 1 year ago · Canada,https://ground.news/interest/national-post
n-tv.de,Lean Right,Star died of heart disease: Hackman lived next to his dead wife for days,"Hollywood star Gene Hackmann died of natural death, reports the authorities referring to the autopsy. Wife Betsy Arakawa, however, was no longer alive at this time. She suffered from the deadly hantavirus and died days before her husband. 1 year ago",https://ground.news/interest/n-tvde
