outlet,bias,headline,summary,ground_news_interest_url
Irish Independent,Lean Right,At least 30 people injured as asylum-seeker drives car into crowd in Munich,"At least 30 people were hurt when a car driven by an Afghan national ploughed into a crowd in Munich on Thursday in what the state premier said was probably an attack, putting security back in focus before next week's federal election. 1 year ago · Ireland",https://ground.news/interest/independentie
読売新聞オンライン,Lean Right,"30 injured in car crash in Munich, Afghan man arrested; Chancellor Olaf Scholz: ""We have to leave Germany""","[Yomiuri Shimbun] [Fürth (Southern Germany) = Ayaka Kudo] On the 13th, a car crashed into a crowd in Munich, southern Germany, and according to local police, 30 people were injured, some seriously. Police have arrested the driver, an Afghan asylum seeker. It is believed to have been a deliberate attack. 1 year ago · Japan",https://ground.news/interest/_3899b7
The Telegraph,Lean Right,Germany has lost count of migrant terrorist attacks – the AfD hasn’t,"Far-Right party to exploit migration in election after failed Afghan asylum seeker suspected of Munich car ramming 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
Sapo,Lean Right,Scholz wants to expel asylum seeker who ran over crowds from the Afghan country,"“This criminal cannot count on any leniency,” says the German chancellor. The content Scholz wants to expel asylum seeker who ran over a crowd from the Afghan country appears first in Jornal i. 1 year ago · Portugal",https://ground.news/interest/sapo
thairath.co.th,Lean Right,"Murderer ploughs into crowd in Munich, injuring 28; driver is a refugee with a history of crimes","A man was arrested after he ran over people in Munich, Germany, and was found to be an Afghan refugee with a history of crimes. 1 year ago",https://ground.news/interest/thairathcoth
Business Live,Lean Right,At least 28 hurt by Afghan asylum seeker in Munich car ramming,"Suspected attack occurred hours before the arrival of international leaders including US vice-president JD Vance 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
Le Point.fr,Lean Right,What is known about the alleged perpetrator of an attack on the goat car in Munich,"At least 28 people were injured in an attack on the warehousing car in Munich, Germany. Olaf Scholz promised to expel the suspect, a 24-year-old Afghan asylum seeker. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
Times Live,Lean Right,"Several injured as car drives into people in Munich, Bild reports","A car has driven into a group of people in the German city of Munich, leaving several injured. 1 year ago · Johannesburg, South Africa",https://ground.news/interest/times-live
Spectator UK,Lean Right,"Car rams crowd in Munich, injuring at least 27","Pictures from the scene show a battered car, with a smashed windscreen, surrounded by debris and discarded first aid material. 1 year ago · London, United Kingdom",https://ground.news/interest/spectator-uk
Just the News,Lean Right,"Motorist drives car into crowd in Munich, authorities say at least 28 injured in suspected 'attack'","Police said that 28 people have been injured with two are in critical condition. 1 year ago · Washington, United States",https://ground.news/interest/justthenewscom
7NEWS Australia,Lean Right,Twenty injured as car drives into a crowd in Munich,A driver has been taken into custody. 1 year ago · Australia,https://ground.news/interest/7news-australia
Reforma,Lean Right,Leaves 28 injured mass run-down in Munich,"A driver embisti a veh ass against a group of people in Mnich leaving 28 injured; the suspect was detained by the authorities. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
rp-online.de,Lean Right,"Many injured in Munich: ""The rule of law must show maximum hardness",The alleged perpetrator of Munich is a rejected Afghan asylum seeker. Vice chancellor Habeck demands quick clarification. Interior Minister Faeser sees severe consequences. Reactions from Munich and Berlin. 1 year ago,https://ground.news/interest/rp-onlinede
Malay Mail,Lean Right,Over 20 hurt in Munich after Mini Cooper mows down demonstrators,"MUNICH, Feb 13 — At least 20 people were injured when a car drove into a crowd in Munich on Thursday, police said, as the southern German city prepares for a top-level security conference due to be attended by US Vice President JD Vance and Ukrainian President Volodymyr Zelenskiy. The Bild newspaper said police would have to establish whether the driver of the Mini Cooper had deliberately driven into the crowd or mixed up the accelerator and bra… 1 year ago · Selangor, Malaysia",https://ground.news/interest/malay-mail
cicero.de,Lean Right,Motorists should be an Afghan asylum seeker - Söder: Conspicuous attack must have consequences,"According to Bavaria's Interior Minister Joachim Herrmann (CSU), the man who drove his car to a demonstration train was known to the police. He is said to be a 24-year-old asylum seeker from Afghanistan. 1 year ago",https://ground.news/interest/cicerode
The West Australian,Lean Right,Twenty injured after car drives into a crowd in Munich,"Authorities say a driver drove a vehicle into a group of people in Munich, injuring several people. 1 year ago · Australia",https://ground.news/interest/the-west-australian
i24NEWS,Lean Right,Germany: 26 wounded in Munich car-ramming incident,"Eyewitness reported that 'a car entered the crowd, a person was trapped under the vehicle,' while a German media report stated: 'Gunshots were heard, it's unclear from whom' 1 year ago",https://ground.news/interest/i24news
The Epoch Times,Lean Right,At Least 28 Injured After Car Driven Into Crowd in Munich; Afghan Man Arrested,"The car crashed into the back of a demonstration by a service workers’ union. 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Al Bawaba,Lean Right,"Car rams into crowd in Munich, 15 injured ahead of security summit","ALBAWABA- A car plowed into a group of people in Munich, injuring at least 15, according to police. The incident occurred in the Dachauer Strasse area n 1 year ago · Amman, Jordan",https://ground.news/interest/albawaba
New York Post,Lean Right,At least 20 injured after driver plows into demonstrators in Munich ahead of Vance’s meeting with Zelensky,"At least 20 people were injured when a driver rammed through a large demonstration in Munich Thursday morning -- one day before the German city was set to host a conference of world leaders including Vice President JD Vance. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Tribune India,Lean Right,20 injured as driver hits group of people in Munich   - The Tribune,"Authorities don't provide details about the incident near downtown Munich which takes place around 10.30 am, including whether the people are hit deliberately. 1 year ago · Chandigarh, India",https://ground.news/interest/tribune-india
Neue Zürcher Zeitung,Lean Right,Munich: Car travels to a group of people – apparently several injured,"The incident occurred at a Verdi union rally. Many questions remain unanswered. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
Dagens Nyheter.,Lean Right,Car drives into crowd in Munich – many injured,"Car drives into crowd in Munich – many injured 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
Globo,Lean Right,Car drives through crowds in Munich and leaves several injured,"German city is preparing for a high-level security conference attended by the Vice President of the United States, JD Vance, and the Ukrainian President, Volodymyr Zelensky 1 year ago · Brazil",https://ground.news/interest/globo
Libertad Digital,Lean Right,A driver runs over dozens of people at a trade union rally in Munich,"The individual, who has been arrested, has injured at least 20 people participating in a demonstration in Munich. 1 year ago",https://ground.news/interest/libertad-digital
