outlet,bias,headline,summary,ground_news_interest_url
India TV News,Right,"10 killed, 20 injured in Iranian strikes in Israel's Beit Shemesh after Khamenei's death","As many as 10 people were killed and 20 others were injured in Iranian strikes in Israel's Beit Shemesh on Sunday. This development comes a day after Iran's Supreme Leader Ayatollah Ali Khamenei was killed in joint precision strikes by the United States (US) and Israel.  Beit Shemesh is a city in central Israel, which is 30 km or 19 miles from west of Jerusalem. Israel's medical emergency teams have arrived at the spot for the rescue operation. …",https://ground.news/interest/india-tv-news
Helsingin Sanomat,Lean Left,"Middle East | Strikes on Iran Were a “Clever Deception,” Says Military Expert","Military expert Esa Kelloniemi estimates that the US and Israeli airstrikes are unlikely to succeed in overthrowing the Iranian regime. However, the strikes have been a militarily skillful operation.",https://ground.news/interest/helsingin-sanomat
Le Monde,Lean Left,Airstrikes on Iran: How the US and Israel hope to bring down the regime,"The goal of the US-Israeli strikes is ambitious. The top target on their list was Iran's Supreme Leader Ali Khamenei, whose death was confirmed by Iranian state media on Sunday. Donald Trump and Benjamin Netanyahu have also targeted the country's ballistic missile capabilities.",https://ground.news/interest/le-monde
Welt,Right,"Military Strike Against Iran: ""Time Window of Vulnerability"" – with This Opportunity, the Order to Attack Was Issued","The Israeli-American offensive against Iran was meticulously prepared and met the leadership unprepared. For the goal of overthrowing the regime in Tehran, an expert predicts a special window of opportunity.",https://ground.news/interest/welt
i24NEWS,Right,"Israel, US launched strikes as Kamenei met with inner circle",🚨 Red alert sirens in northern Israel activated by hostile aircraft penetrating Israeli airspace,https://ground.news/interest/i24news
The New Arab,Lean Left,"Israel, US attacked as Iran leader met with inner circle: report","Israel and the U.S. timed their attack on Iran on Saturday to coincide with a meeting the country’s supreme leader, Ali Khamenei, was holding with top aides, according to two U.S. sources and a U.S. official familiar with the matter. Israel said Khamenei was killed along with top lieutenants including Ali Shamkhani, the powerful former National Security Council secretary, and Mohammad Pakpour, Islamic Revolutionary Guard Corps (IRGC) commander. …",https://ground.news/interest/newarabcom
Xinhua,Left,"Flash: Israeli military reports launching new wave of strikes on Iran's ballistic missile and air defense systems, explosion heard in Tehran","Flash: Israeli military reports launching new wave of strikes on Iran's ballistic missile and air defense systems, explosion heard in Tehran",https://ground.news/interest/newscn
China Daily,Lean Left,"Israeli military reports launching new wave of strikes on Iran's ballistic missile and air defense systems, explosion heard in Tehran",,https://ground.news/interest/china-daily
breakingthenews.net,Center,Israel begins new wave of strikes in Iran,"Israel has begun a fresh wave of attacks on Iran, with blasts heard in the nation's capital, Tehran, as war spreads across the Middle East, following US-Israeli strikes on Saturday.Several other Irani...",https://ground.news/interest/breakingthenewsnet
Ynet News,Lean Left,IDF confirms: 'Another wave of strikes in Iran'; report: 'Powerful explosions in Tehran',,https://ground.news/interest/ynet-news
The Hindu,Lean Left,Iran-Israel conflict LIVE: Iran media outlets report strikes hit hospital in Tehran; U.S. says destroyed headquarters of Iran's Revolutionary Guards,"Israel-Iran conflict LIVE updates: The Israeli military said it launched a wave of strikes targeting Iranian ballistic missile and air defence sites on Sunday (March 1, 2026). Follow The Hindu for more updates.",https://ground.news/interest/the-hindu
Reuters,Center,"Israel, US launched strikes as Iranian leader met with inner circle, sources say","Israel and the U.S. timed their attack on Iran on Saturday to coincide with a meeting the country’s supreme leader, Ali Khamenei, was holding with top aides, according to two U.S. sources and a U.S. official familiar with the matter.",https://ground.news/interest/reuters_fa2539
Market Screener,Center,Israeli military says it has launched another wave of strikes against Iran's ballistic missile and air defense systems,"Israeli military says it has launched another wave of strikes against Iran's ballistic missile and air defense systems -March 28, 2026 at 07:31 pm EST MarketScreener",https://ground.news/interest/marketscreenercom
HuffPost,Left,"Israel, U.S. Launched Strikes As Iranian Leader Met With Inner Circle: Reuters Report",The location of the meeting was not immediately clear.,https://ground.news/interest/huffpost
The Jewish Chronicle,Right,The Iran war has been a showcase for new weapons systems – from Lucas drones to Blue Sparrow,It is thought that Israel used the Blue Sparrow to kill the ayatollah,https://ground.news/interest/thejccom
One News Page,Center,What is Blue Sparrow? Israel's 'missile from space' that killed Iranian Supreme Leader Ayatollah Ali Khamenei,"Israel reportedly used its Blue Sparrow missile, which exits the Earth's atmosphere before re-entering to hit its target, to kill Irania Supreme Leader Ayatollah Ali Khamenei.",https://ground.news/interest/one-news-page
The American Spectator,Right,US Mosques Hold Memorials for Iran’s Supreme Leader – The American Spectator | USA News and Politics,"Over the weekend, President Donald Trump announced, “Iran’s formerly supreme leader Ayatollah Khamenei is dead.” The Iranian leader was eliminated during a coordinated U.S.–Israeli military operation that targeted senior Iranian officials and military sites across Tehran as part of Trump’s Operation Epic Fury. News of Khamenei’s death triggered celebrations among many Iranians around the world. Videos depict Iranians in cities such as Los Angele…",https://ground.news/interest/the-american-spectator
The Express Tribune,Center,Iran throws down the gauntlet to US,Araghchi says ready and 'waiting' for US invasion; Tehran strike sparks Bahrain refinery blaze,https://ground.news/interest/the-express-tribune
News Addicts,Far Right,Inside the Strike: Israel’s Space-Arc Missile that Removed Iran’s Leader,"The February operation that killed Ayatollah Ali Khamenei was a coordinated U.S.-Israeli action relying on months of intelligence, deliberate deception, and a jet-launched ballistic missile that briefly left the atmosphere before striking Tehran. The post Inside the Strike: Israel’s Space-Arc Missile that Removed Iran’s Leader appeared first on News Addicts.",https://ground.news/interest/newsaddictscom
EADaily,Right,The Iranian Navy attacked the US aircraft carrier Abraham Lincoln,The Iranian naval forces attacked the American aircraft carrier USS Abraham Lincoln located in the waters of the Gulf of Oman.,https://ground.news/interest/eadaily
El Periódico,Center,Iran Announces Drone Attack on the Aircraft Carrier 'Abraham Lincoln',"Iran's Armed Forces have reported on Thursday a drone attack on the U.S. aircraft carrier 'USS Abraham Lincoln' in the Gulf of Oman as the offensive launched on Saturday by the U.S. and Israel has now resulted in 1,200 deaths in Iranian territory.",https://ground.news/interest/el-periodico
Inquirer,Lean Left,Iran state TV: Drones struck aircraft carrier USS Abraham Lincoln,"TEHRAN, Iran — Iranian state TV said Thursday that drones fired by the Revolutionary Guards, the ideological arm of the Islamic republic’s military, had struck the aircraft carrier USS Abraham Lincoln. State television did not provide any details on the claim. The Guards had previously alleged to have hit the US carrier, but the Pentagon said at the time that the “missiles launched didn’t even come close.” READ: Trump says US in ‘very strong pos…",https://ground.news/interest/inquirer
stern.de,Center,Iran's Armed Forces Report Attack on u.s. Aircraft Carriers,"Iran's armed forces report a drone attack on the ""U.S. Abraham Lincoln"", reportedly approaching the coast of Iran.Iran's armed forces attacked a U.S. aircraft carrier. The aircraft carrier ""U.S. Abraham Lincoln"" had been hit by combat drones of the Revolutionary Guard Navy, reported the Iranian state radio. After the ship had approached the Iranian coast only a few hundred kilometers, it had been attacked, according to the report on the central …",https://ground.news/interest/sternde
PressTV,Right,USS Abraham Lincoln flees after precision strike by IRGC drones in Sea of Oman,"IRGC Navy has targeted the USS Abraham Lincoln aircraft carrier using advanced drones, forcing the strike group into a retreat from Iranian waters.",https://ground.news/interest/presstv
n-tv.de,Right,Attack on Iran Liveticker: +++ 20:12 Iran's Revolutionary Guards Report Attack on Us Aircraft Carriers Again +++,"Berlin, Washington, Brussels - everywhere. ntv reports on all important scenes of internal and foreign policy.",https://ground.news/interest/n-tvde
United Methodist Insight,Left,Iran’s Supreme Leader Killed By US-Israeli Strikes: What Now For Religious Minorities?,"Iran, a country of 93 million, has been controlled by Shia’ Muslims hostile to religious and ethnic minorities as well as women since seizing control following the Islamic Revolution in 1979.",https://ground.news/interest/united-methodist-insight
Boston Globe,Lean Left,"When a tyrant dies, decent people rejoice - The Boston Globe",The ayatollah is gone. The people he terrorized have every reason to dance.,https://ground.news/interest/boston-globe
The Globe & Mail,Center,"Iran’s Supreme Leader is dead, but the Islamic Republic was always bigger than just him","By making Ayatollah Khamenei a martyr and continuing their strikes on Iran, the U.S. and Israel risk unifying a more aggrieved country",https://ground.news/interest/the-globe-and-mail
