outlet,bias,headline,summary,ground_news_interest_url
9News,Lean Right,Former football boss guilty of sexual assault for World Cup kiss,"Luis Rubiales, the former president of the Spanish soccer federation, has been found guilty of sexually ass... 1 year ago · Australia",https://ground.news/interest/9news
Le Figaro,Lean Right,Forced Kiss Case: Luis Rubiales will appeal his conviction,"Sentenced this Thursday to a fine for sexual assault after his kiss imposed on Jenni Hermoso, Luis Rubiales will appeal told AFP his lawyer. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
The Elkhart Truth,Lean Right,Spain's ex-football boss Luis Rubiales fined over forced kiss,A Spanish court on Thursday convicted and fined former football chief Luis Rubiales of sexual assault over the forced kiss he gave star forward Jenni Hermoso but acquitted him of the charge of coercion 1 year ago,https://ground.news/interest/the-elkhart-truth
Sapo,Lean Right,"Rubiales ordered to pay 10,800 euros for Jenni Hermoso's unconsented kiss","Contrary to what the Spanish Public Prosecutor's Office requested, Rubiales will not have to serve a prison sentence. The content Rubiales ordered to pay 10,800 euros for the unconsented kiss to Jenni Hermoso appears first in Jornal i. 1 year ago · Portugal",https://ground.news/interest/sapo
El Financiero,Lean Right,Luis Rubiales is sentenced for kissing Jenni Hermoso: How much will his fine be?,"The Spanish court sentenced with 10,800 euros the former president of the Spanish Football Federation, Luis Rubiales, for a crime of sexual assault for the kiss in the mouth to player Jennifer Hermoso, after winning the World Cup in Sydney, on August 20, 2023. However, he has acquitted the player of the crime of coercion in order to diminish the importance of that kiss. The former coach of the women's team Jorge Vilda and former executives Alber… 1 year ago · Mexico",https://ground.news/interest/el-financiero
Globo,Lean Right,Spanish court convicts Luis Rubiales for forced kissing of player Jenni Hermoso; penalty includes fine,Justice understood that the kiss of the former president of the Spanish Football Federation in the women's World Cup final occurred without consent. Court acquitted the former leader of the charge of coercion. 1 year ago · Brazil,https://ground.news/interest/globo
Il Sole 24 Ore,Lean Right,"Spain, Rubiales sentenced to 10,800 euros fine for kissing soccer player Hermoso","For the former president of the Spanish Football Federation, a fine of 20 euros per day for 18 months, equal to a total of 10,800 euros, for the sole crime of sexual assault 1 year ago · Milan, Italy",https://ground.news/interest/il-sole-24-ore
Arab News,Lean Right,Spanish court sentences ex-soccer boss Rubiales to pay fine over kiss,"Prosecutors had sought a prison sentence for Rubiales“The ruling bans Rubiales from going within a 200-meter radius of Hermoso,” the court saidMADRID: Spain’s High Court said on Thursday it had found former soccer federation boss Luis Rubiales guilty of sexual assault for kissing player Jenni Hermoso without her consent, and set a fine of over 10,000 euros ($10,434.00), but acquitted him of coercion.Prosecutors had sought a prison sentence for R… 1 year ago · Riyadh, Saudi Arabia",https://ground.news/interest/arab-news
The Telegraph,Lean Right,Luis Rubiales guilty of sexual assault,"Court found former Spanish football president guilty of kissing Jenni Hermoso without consent but not guilty of coercion 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
Bangkok Post,Lean Right,Spanish court fines ex-football boss for kiss without consent,"MADRID — Spain's High Court said on Thursday it had found former soccer federation boss Luis Rubiales guilty of sexual assault for kissing player Jenni Hermoso without her consent and set a fine of over 10,000 euros (US$10,434.00) but acquitted him of coercion. 1 year ago · Bangkok, Thailand",https://ground.news/interest/bangkok-post
Irish Independent,Lean Right,Luis Rubiales found guilty of kissing Jenni Hermoso without consent but cleared of coercion charge by Spanish High Court,"Spain's High Court has found former soccer federation boss Luis Rubiales guilty of kissing player Jenni Hermoso without her consent and set a fine of over €10,000, but acquitted him of coercion. 1 year ago · Ireland",https://ground.news/interest/independentie
Bild,Lean Right,Kiss scandal: Ex-Spain boss gets away with punishment,"More right on BILD. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
LBC,Lean Right,Ex-Spanish football chief Luis Rubiales guilty of kissing Jenni Hermoso without consent after World Cup final,"Former Spanish football chief Luis Rubiales has been found guilty of kissing a player without consent after the Women's World Cup final in 2023. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
GB News,Lean Right,Luis Rubiales punishment revealed after former Spanish FA chief found guilty of sexual assault,"Former Spanish Football Federation president Luis Rubiales has been found guilty of sexually assaulting footballer Jenni Hermoso by kissing her without consent after Spain's Women's World Cup victory 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
The Sun,Lean Right,Spain football chief GUILTY of sexual assault of World Cup star…but avoids jail,"FORMER football chief Luis Rubiales has been found guilty of kissing Jenni Hermoso without consent after the Women’s World Cup final in 2023. The former Spanish FA boss, has been ordered to pay a fine of over £8,000 bringing the “Kissgate” scandal to an end but has dodged jail. EnterpriseThe moment when Rubiales kissed Hermoso on the lips after their World Cup win[/caption] AFPLuis Rubiales leaving court on February 14[/caption] Hermoso testifyi… 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
El Mundo,Lean Right,"The judge sentenced Luis Rubiales to a fine of 10,800 euros for the kiss of Jenni Hermoso and to compensate her with 3,000 euros but acquitted him of the crime of coercion","The National High Court has sentenced Luis Rubiales to a fine of 10,800 euros for a crime of sexual assault on Jennifer Hermoso, as well as to compensate the player with 3,000... 1 year ago · Madrid, Spain",https://ground.news/interest/el-mundo
Libertad Digital,Lean Right,The National High Court sentences Rubiales to 18 months' fine for the kiss of Jennifer Hermoso,The sentence absolves Rubiales and the other three defendants in this proceeding from the offence of coercion. 1 year ago,https://ground.news/interest/libertad-digital
El Debate,Lean Right,The judge sentences Rubiales with a fine when two and a half years of imprisonment were requested,The Central Criminal Court of the National High Court has sentenced to 18 months of fine with a fee of 20 euros a day for a crime of sexual assault... 1 year ago,https://ground.news/interest/el-debate
abc,Lean Right,The National High Court sentences Rubiales to 18 months' fine for sexual assault on Jenni Hermoso and absolves him of the crime of coercion,"The judge also exonerates Vilda, Luque and Rivera from the same crime. 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Libertad Digital,Lean Right,Sánchez will travel to Kiev next week to meet Zelenski after Trump’s betrayal,"The aim is to ""reaffirm Spain's support for Ukrainian democracy and President Zelenski"". 1 year ago",https://ground.news/interest/libertad-digital
Welt,Lean Right,"Ukraine: Donald Trump calls Selenskyj ""dictator without elections""","Donald Trump calls Wolodymyr Selenskyj a ""dictator"" and repeated the accusation that Ukraine, not Russia, had started the war. Opposition immediately follows: Keir Starmer declares that Britain has also suspended elections in the war. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Daily Express,Lean Right,Keir Starmer urged to 'stand up to Donald Trump' by UK voters,British public wants UK to stand up to US president after Ukraine rant 1 year ago · United Kingdom,https://ground.news/interest/daily-express
News,Lean Right,Ex-PM: Trump in ‘fantasy land’ on Ukraine call,Tony Abbott has blasted Donald Trump for his comments on Ukrainian President Volodymyr Zelensky and the Ukraine war. 1 year ago,https://ground.news/interest/news_356a3f
7NEWS Australia,Lean Right,"Labor, opposition back Ukraine leader after Trump’s ‘dictator’ sledge",‘We will continue to support Ukraine.’ 1 year ago · Australia,https://ground.news/interest/7news-australia
NDTV,Lean Right,"UK PM Expresses Support For Ukraine's Zelensky After Trump ""Dictator"" Remark","British Prime Minister Keir Starmer spoke to Ukrainian President Volodymyr Zelenskiy on Wednesday and expressed his support for Ukraine's leader. ""The Prime Minister spoke to President Zelenskyy this evening and stressed the need for everyone to work together,"" a statement issued by Starmer's office after the call said, using a different spelling for the Ukrainian president's surname. ""The Prime Minister expressed his support for President Zelen… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Reforma,Lean Right,European leaders back Zelensky after clash with Trump,"The United Kingdom and Germany supported Ukrainian President Volodymyr Zelensky, who received criticism from Donald Trump. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
LBC,Lean Right,Starmer shows support for 'democratically elected' Zelenskyy after Trump 'dictator' comments,"The Prime Minister has shown support for the ""democratically elected"" President of Ukraine following comments made by Donald Trump. 1 year ago · London, United Kingdom",https://ground.news/interest/lbc
The Straits Times,Lean Right,UK PM Starmer expresses support for Ukraine’s Zelensky,Mr Starmer said it was perfectly reasonable to suspend elections during war time. 1 year ago · Singapore,https://ground.news/interest/the-straits-times_9bb9e6
GB News,Lean Right,Keir Starmer takes subtle jab at Donald Trump's claim about 'dictator' Volodymyr Zelensky,"Sir Keir Starmer has taken a subtle jab at Donald Trump's claim about Volodymyr Zelensky being a ""dictator"" 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
The Telegraph,Lean Right,Starmer sides with Zelensky after Trump’s ‘dictator’ attack,"Europe turns on US president after his criticism of Ukrainian counterpart 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
liputan6.com,Lean Right,"Just One Day, Banten Governor Immediately Demonstrated by Students",Hundreds of students held a demonstration in the central area of the Banten Provincial Government. They demanded that the Governor and Deputy Governor of Banten not commit mass corruption. They also asked for a political contract between the Governor and students. 1 year ago,https://ground.news/interest/liputan6com
abc,Lean Right,The meeting between Zelenski and the U.S. Special Envoy does not reduce hostilities,Ukrainian President Volodimir Zelenski continues his diplomatic marathon of meetings and telephone conversations with foreign leaders. One of the most anticipated meetings was precisely the meeting with Washington Special Envoy Keith Kellogg . The retired Lieutenant General went to the Presidential Palace where the leader of the country at war was waiting for him after Trump qualified Zelenski as «dictator». On the agenda of the meeting was sche… 1 year ago · Spain,https://ground.news/interest/abc_0c202e
BT,Lean Right,Zelensky: Ukraine ready for security agreement with the US,"After meeting with the US special envoy for Ukraine, Zelensky is ready to make a deal with the US. 1 year ago · Denmark",https://ground.news/interest/bt
