outlet,bias,headline,summary,ground_news_interest_url
workers.org,Left,What Trump’s racist video reveals,There is absolutely no denying that Donald Trump is a bonafide white supremacist whose mission is to turn back the clock to the days of enslavement and the Confederacy. He has shown this in both words and deeds with the removal of federal monuments and public artifacts acknowledging that slavery exi,https://ground.news/interest/workersorg
Longmont Times-Call,Lean Left,Letters: Who’s the racist now?,"Who’s the racist now? Les Gardinier had his letter (The left is the first to call someone a racist) published in the Times-Call Feb. 6 and I feel compelled to answer since my name is prominently used in the first paragraph. First of all, I have to agree with his description of the content of my op/ed which tried to point out the present administration’s startling relationship to many of the basic tenets of fascism. Nowhere in my article did I at…",https://ground.news/interest/longmont-times-call
AZCentral,Lean Left,Can Trump go any lower? There’s always a chance,The president's posting of a video of the Obamas as apes hits a new low for him. What will the next three years of his administration bring?,https://ground.news/interest/azcentral
Washington Monthly,Lean Left,Donald Trump Is Really Racist,“Nobody understands a word this guy is saying” was President Donald Trump’s racist reaction on his Truth Social feed to Bad Bunny’s Spanish-language Super Bowl halftime performance. The comment was a dehumanizing insult to millions of somebodies: 52 million Spanish speakers—both native and non-native bilingual—in the United States and 636 million worldwide.  If you expected Trump would be more restrained after last week’s intra-party backlash le…,https://ground.news/interest/washington-monthly
Inside Higher Ed,Lean Left,We Must Teach Young Americans That Associating Black People With Apes Is Racist,"Racial illiteracy about this and a range of other topics is guaranteed to worsen as books are banned in our nation’s K–12 schools. U.S. president Donald Trump shared a racist video on his Truth Social account in which former American president and first lady Barack and Michelle Obama were depicted as apes. I was unsurprised, yet nonetheless disgusted. U.S. senator Jon Ossoff also found the video unacceptable. He said during a rally in Atlanta th…",https://ground.news/interest/inside-higher-ed-higher-education-news-events-and-jobs
Santa New Mexican,Center,Art can uplift spirits in today's hard times,"Just when I thought the president could not be any crasser, he posts a racist meme of the Obamas. Then, exposing himself for the coward that he is, he blames a staffer. Just after this news exploded, I was touring…",https://ground.news/interest/santa-new-mexican
The spokesman-Review,Lean Left,LZ Granderson: Trump keeps reminding us why people support him. It's the racism,"The president of the United States posted a racist video Thursday night depicting Barack and Michelle Obama as apes. On Friday, the White House dismissed criticism — but the president deleted the post. Was this episode disappointing? Yes. Surprising? Not anymore. Last spring, after Pope Francis had died, Donald Trump posted an AI image of himself as the pope just days before cardinals convened ...",https://ground.news/interest/the-spokesman-review
FlaglerLive,Lean Left,David Jolly Blasts Other Gubernatorial Candidates for Not Calling Out Trump on Obama Post,Democratic gubernatorial candidate David Jolly wants to know why no other candidate for governor of Florida has condemned President Donald Trump for the video he posted on his Truth Social account depicting former President Barack Obama and First Lady Michelle Obama as apes. The post David Jolly Blasts Other Gubernatorial Candidates for Not Calling Out Trump on Obama Post appeared first on FlaglerLive.,https://ground.news/interest/flaglerlive
Cleveland,Center,“A new low:” Trump’s racist Obama video finally compels some Ohio Republicans to draw a line,"In a rare break from unwavering loyalty, some – but only some, as Today in Ohio noted Monday -- Ohio Republicans have finally drawn a line on Donald Trump’s racist behavior, condemning a deeply offensive video that appeared on his Truth Social account depicting Barack and Michelle Obama as apes.",https://ground.news/interest/cleveland
thyblackman.com,Right,Why Comparing Black Americans to Monkeys Is Not Satire but Racism.,"(ThyBlackMan.com) There are moments in American history when cruelty is not accidental—it is strategic. Recent reports that the president circulated or endorsed a video depicting former President Barack Obama and First Lady Michelle Obama as monkeys, followed by a refusal to apologize or disavow the imagery, belong to a long and poisonous tradition in this country. It is the  deliberate dehumanization of Black people to justify harm, exclusion, …",https://ground.news/interest/thyblackmancom
Atlanta Black Star,Lean Left,‘Shade Game Is Strong’: Obama Savagely Flips Trump’s Racist Video On Its Head and Its Guaranteed to Make Trump Seethe,"One of the most memorable moments of Super Bowl LX happened off the field, where former President Barack Obama delivered an unexpected master class in",https://ground.news/interest/atlanta-black-star
National Memo,Right,Massive Backlash Surging Against MAGA's 'Hard-Edged Right-Wing Culture',"President Donald Trump drew widespread criticism after forwarding, on his Truth Social platform, an overtly racist, AI-generated video depicting former President Barack Obama and former First Lady Michelle Obama as apes. Much of the criticism came from a combination of liberals, progressives, centrist Democrats and right-wing Never Trump conservatives, yet there was some outcry in MAGA World as well.Sen. Tim Scott (R-SC) called the video out, an…",https://ground.news/interest/national-memo
Media Take Out,Lean Left,Trump Blames Staffer for Offensive Obama Video & Refuses to Apologize,"Donald Trump responded to backlash after a racially offensive video depicting Barack Obama and Michelle Obama appeared on his Truth Social account, distancing himself from the post and declining to apologize. When asked about the video, Trump said it was shared by a staff member and insisted he did not see the full clip before it was reposted. “A staffer posted,” he said. “I saw the beginning and passed it on. Probably nobody reviewed the end of…",https://ground.news/interest/media-take-out
The Source,Center,Trump Addresses Racist Obama Video and Refuses to Apologize,Donald Trump addresses backlash over a racist Obama video shared on Truth Social and says he will not apologize.,https://ground.news/interest/the-source
Black America Web,Left,"Trump Refuses To Apologize For Racist Ape Video Of Obamas, Says He ‘Didn’t See’ It: ‘I Didn’t Make A Mistake’","President Donald Trump is doubling down amid bipartisan backlash for posting a racist video depicting former President Barack Obama and former first lady Michelle Obama as apes. While the late Thursday night video has since been removed, Trump insists he did not view the full clip before it was shared and has declined to apologize. Source: Chip Somodevilla / Getty What Trump Told Reporters About The Video According to ABC News, Trump addressed t…",https://ground.news/interest/black-america-web
Ohio Capital Journal,Lean Left,White House takes down racist meme of Obamas posted on Trump social media,"Chair of the Senate Committee on Banking, Housing, and Urban Affairs Sen. Tim Scott, R-S.C., on Feb. 5, 2026, in Washington, D.C.  Scott criticized President Donald Trump's use of a racist meme on social media. (Photo by Kevin Dietsch/Getty Images)WASHINGTON — The White House on Friday pulled down a social media post depicting former President Barack Obama and first lady Michelle Obama as monkeys after members of Congress from both political par…",https://ground.news/interest/ohio-capital-journal
scheerpost.com,Left,CBC Chair Rakes ‘Bigoted and Racist Regime’ as Trump Refuses to Apologize for Obama Ape Post,"In one of the scariest moments in modern history, we're doing our best at ScheerPost to pierce the fog of lies that conceal it but we need some help to pay our writers and staff. Please consider a tax-deductible donation. By Brett Wilkins for Common Dreams As President Donald Trump refuses to apologize for a now-deleted social media post in which former President Barack Obama and his wife Michelle Obama are portrayed as apes, the head of the Con…",https://ground.news/interest/scheerpostcom
RadarOnline,Center,White House Staff Say Donald Trump is 'Off His Meds' After Posting Video of Barack and Michelle Obama as Apes,White House staff say Trump is 'off his meds' after posting racist Obama video on Truth Social.,https://ground.news/interest/radaronline
Daily Express,Right,Trump facing rebellion as White House staff rage at President - 'Off his meds',Trump's biographer Michael Wolff claims Trump tweets crossed the line with many White House staff,https://ground.news/interest/daily-express
Marca,Center,Ayesha Curry shows support for Michelle Obama following Donald Trump's racist remarks,"Ayesha Curry publicly voiced her support for Michelle Obama after Donald Trump became embroiled in controversy for sharing a deeply offensive, AI-generated video that targeted the",https://ground.news/interest/marca
The New Arab,Lean Left,Trump refuses to apologise for racist clip of Obamas as monkeys,"President Donald Trump refused to apologise on Friday for a video posted on his social media account depicting Barack and Michelle Obama as monkeys, though he said he condemned the post as the White House shifted the blame to staff. The video shared on Trump's Truth Social account late Thursday night sparked censure across the US political spectrum, with the White House initially rejecting ""fake outrage"" only to then blame the post on an error b…",https://ground.news/interest/newarabcom
Malay Mail,Right,Trump refuses to apologise for video showing Obamas as monkeys,"WASHINGTON, Feb 8 — President Donald Trump refused to apologize Friday for a video posted on his social media account depicting Barack and Michelle Obama as monkeys, though he said he condemned the post as the White House shifted the blame to staff.The video shared on Trump’s Truth Social account late Thursday night sparked censure across the US political spectrum, with the White House initially rejecting “fake outrage” only to then blame the po…",https://ground.news/interest/malay-mail
The Post and Courier,Center,"Trump condemns, won't apologize for video depicting Obamas as apes","WASHINGTON - President Donald Trump condemned but did not apologize for a video on his social media account depicting Democratic former President Barack Obama and first lady Michelle Obama as apes, a post that triggered swift, bipartisan criticism for dehumanizing…",https://ground.news/interest/the-post-and-courier
Common Dreams,Left,CBC Chair Rakes 'Bigoted and Racist Regime' as Trump Refuses to Apologize for Obama Ape Post,"""Bigotry has been his brand since day 1,"" said Congresswoman Yvette Clarke.",https://ground.news/interest/common-dreams
Fox8,Center,"Trump says 'of course' he condemns racist post about Obamas, declines to apologize","Trump says he ""didn't make a mistake"" by having the video posted.",https://ground.news/interest/myfox8com
Time Magazine,Lean Left,"Trump’s Obama Video Was a Diversion, Not an Accident","""Rather than an inadvertent mistake, this episode epitomizes Trump’s approach to intentionally creating controversy as a distraction.""",https://ground.news/interest/time-magazine
