outlet,bias,headline,summary,ground_news_interest_url
Upstract,Center,Oversight Democrat says he’s ‘not confident’ panel will get answers from Bondi after subpoena,"Rep. Ro Khanna, D-Calif., said he isn’t optimistic the House Oversight Committee will get the answers it needs from Attorney General Pam Bondi, after the panel voted to subpoena her over the Justice Department’s handling of records related to Jeffrey Epstein. Khanna told “Morning Joe” co-host…",https://ground.news/interest/upstract
wjr.com,Right,House Panel Subpoenas Pam Bondi Over Epstein Files,"Photo: Chris Day / The Commercial Appeal / USA TODAY NETWORK WASHINGTON, D.C. ~ In a bipartisan effort, the House Oversight Committee voted to subpoena Attorney General Pam Bondi Wednesday over her role in the Justice Department’s release of the Epstein files. GOP Rep. Nancy Mace proposed the subpoena after tensions have grown from the handling of the case of the notorious sex offender. The 24 to 19 vote is the second time in the past year that…",https://ground.news/interest/wjrcom
Star Advertiser,Center,House panel votes to subpoena Pam Bondi over Epstein files | Honolulu Star-Advertiser,"WASHINGTON >> A key House committee voted on Wednesday to subpoena Attorney General Pam Bondi to compel her to testify about the Justice Department’s investigation of convicted sex offender Jeffrey Epstein and its release of investigative material about him, after Republicans sided with Democrats to insist on it.",https://ground.news/interest/star-advertiser
TrendingPolitics,Right,5 Republicans Join Democrats To Subpoena Key Trump Official,"Attorney General Pam Bondi is being subpoenaed by the House Committee on Oversight and Government Reform over the Justice Department’s handling and release of the Epstein files, after a small bloc of Republicans broke ranks and sided with Democrats. The committee voted 24-19 on Wednesday to issue the subpoena. The move was pushed by Rep. Nancy Mace, R-S.C., and backed by four other Republicans: Reps. Lauren Boebert of Colorado, Tim Burchett of T…",https://ground.news/interest/trendingpoliticsnewscom
La Opinion,Lean Left,Pam Bondi Will Testify Under Oath in Congress on the Epstein Case,"So far, the administration has argued that many restrictions respond to ongoing legal proceedings and victim protection",https://ground.news/interest/laopinioncom
We Got This Covered,Lean Left,"Republicans turn on their own party, accuse Pam Bondi is 'focused on shielding the powerful' from the Epstein files","The House Oversight Committee has voted to subpoena Attorney General Pam Bondi, demanding her testimony about the ongoing controversy over the Jeffrey Epstein files. The vote was 24-19, with five Republicans joining Democrats in a rare bipartisan push to compel her appearance. According to Newsweek, lawmakers from both parties are concerned because, even though the Department of Justice (DOJ) has released millions of documents, key records still…",https://ground.news/interest/we-got-this-covered
Havasu News,Center,Pam Bondi subpoenaed by House panel to testify on Epstein files,WASHINGTON — The House committee investigating Jeffrey Epstein voted to subpoena U.S. Attorney General Pam Bondi to testify on her handling of Justice Department files on the disgraced financier.,https://ground.news/interest/havasu-news
Palmer Report,Left,They just decided to sacrifice Pam Bondi and Kristi Noem,"Donate to Democratic candidate Adam Frisch. Donate to Palmer Report. ALERT: Palmer Report is coming out swinging in the 2026 midterm elections. DONATE HERE NOWI’ve pointed out on more than one occasion that while Donald Trump spent his previous term routinely scapegoating and firing his top people in order to stay ahead of his own scandals, he hasn’t done this at all during his current term. He’s just sat there confused, babbling about sharks a…",https://ground.news/interest/palmer-report
KPAX,Center,Committee adds big names in Epstein probe as more DOJ files are expected soon,"The congressional committee looking into the Justice Departments investigation of Jeffrey Epstein and Ghislaine Maxwell is expanding its witness list, adding several high-profile figures connected to the pair.Rep. Robert Garcia, the top Democrat on the committee, said Thursday the Justice Department will release more Epstein files soon. It is believed roughly three million documents have yet to be published on the DOJ website and tens of thousan…",https://ground.news/interest/kpax
WOFL,Center,Pam Bondi faces subpoena to answer questions over Epstein files,The House Oversight Committee voted to subpoena Attorney General Pam Bondi to answer questions over the Justice Department’s management of files tied to the Jeffrey Epstein sex trafficking investigation.,https://ground.news/interest/wofl
Missoulian,Center,House panel subpoenas Bondi over Epstein files,WASHINGTON — The House Oversight Committee voted Wednesday to subpoena Attorney General Pam Bondi to answer questions over the Justice Department's handling of files related to the Jeffrey Epstein sex trafficking investigation.,https://ground.news/interest/missoulian
Tampa Bay Times,Center,Things just got worse for Pam Bondi. Here’s why.,U.S. Attorney General Pam Bondi had hoped her testimony in February would suffice. Congress just decided it did not and that she must return to Capitol Hill.,https://ground.news/interest/tampa-bay-times_03ba8e
The Savage Nation,Far Right,MichaelSavage.com – House Oversight Committee Votes to Subpoena Bondi Over Handling of Release of Epstein Files,"The House Oversight Committee voted to subpoena Attorney General Pam Bondi regarding her handling of the release of files related to deceased convicted sex offender Jeffrey Epstein, according to multiple reports. Mychael Schnell, a congressional reporter with MS NOW News, revealed in a post on X that the House Oversight Committee had voted 24-19 to…",https://ground.news/interest/the-savage-nation
New York Post,Right,House Oversight Committee votes to subpoena AG Pam Bondi over Jeffrey Epstein files,The powerful GOP-led House Oversight Committee voted to subpoena Attorney General Pam Bondi for testimony about late sex predator Jeffrey Epstein.,https://ground.news/interest/new-york-post
