outlet,bias,headline,summary,ground_news_interest_url
abc,Lean Right,Austrian coalition fails to avoid far-right government,"After three months of negotiations, the Liberal Party Neos has left the table and the negotiations to form a government in Austria have been definitively broken, among the parties that sought to form a tripartite that would prevent the arrival of the far right FPÖ government, the winner of the elections last September 29th. When the president of Austria, Green Alexander van der Bellen, handed the mandate of formation of government to the conserv… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
brusselssignal.eu,Lean Right,Austrian coalition talks collapse after Liberal Neos party withdraws,"Three-party talks between Conservatives, Social Democrats and Liberals to form an Austrian government coalition have collapsed after almost three months. 1 year ago · Belgium",https://ground.news/interest/brusselssignaleu
Die Presse,Lean Right,After Neos exit: Strache recommends Kickl to step aside,"The FPÖ must now make an offer to the ÖVP, says the former Freedom Party leader. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Welt,Lean Right,Neos let coalition collapse: Great news for Austria,"After several months of negotiations, the Austrian Liberals have called off coalition talks with the ÖVP and SPÖ. They have understood that the purpose of liberal parties cannot be to allow themselves to be bought off their liberal spirit at any price. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
NOS,Lean Right,Austrian cabinet formation in jeopardy: liberals quit,"The smallest of the three parties in the Austrian coalition negotiations, the liberal Neos, withdraws from the talks. That's what party leader Beate Meinl-Reisinger said. The radical right-wing FPÖ became the largest party in the parliamentary elections for the first time in September. Nevertheless, President Van der Bellen ordered the conservative ÖVP to come to a new government. In doing so, he broke with the tradition of asking the leader of … 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
Bild,Lean Right,Austria: Coalition ends! Nehammer is running away from the liberals!,"The negotiations in Austria have apparently collapsed. The Liberals are leaving the coalition. That is the reason. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
Svenska Dagbladet,Lean Right,Breakdown in talks on Austrian coalition,"Talks to form a new cross-bloc three-party coalition in Austria have collapsed after the smallest of the three parties pulled out of negotiations. 1 year ago · Stockholm, Sweden",https://ground.news/interest/svenska-dagbladet
Neue Zürcher Zeitung,Lean Right,Liberal Neos end coalition talks in Austria,"It would have been a first in Austria: a three-party coalition between the conservative ÖVP, the social democratic SPÖ and the liberal Neos did not come about. The right-wing FPÖ could benefit from this. 1 year ago · Zürich, Switzerland",https://ground.news/interest/neue-zurcher-zeitung
Frankfurter Allgemeine,Lean Right,Austria: Neos withdraw from coalition negotiations with ÖVP and SPÖ,"It is not yet clear what consequences the withdrawal of the Liberals will have for the formation of a government in Vienna. The ÖVP and SPÖ together have a majority of just one vote. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
n-tv.de,Lean Right,"But no ""sweetheart"" alliance: coalition talks in Austria fail - Neos pull out","Unlike in Germany, the three-party alliance did not even come about in Austria: after weeks of negotiations, the Neos and the Liberals withdrew from the coalition talks with the ÖVP and SPÖ. The formation of a government therefore remains complicated. 1 year ago",https://ground.news/interest/n-tvde
focus.de,Lean Right,Reports: Traffic light negotiations in Austria collapsed,"In Austria, according to media reports, coalition negotiations between the ÖVP, the SPÖ and the Neos are on the verge of collapse. This would mean that a possible Austrian traffic light coalition would collapse. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
teleSUR,Far Left,Shooter kills 12 people in Montenegro,"Montenegrin authorities reported on Thursday the death of 12 people in the city of Cetinje, to the south, after several gun attacks by a shooter who ended up killing himself, and anticipated that three days of mourning will be decreed for the tragedy. READ ALSO: Shooting in Queens, USA, leaves several injured The events occurred during the night of Wednesday, when the shooter - identified as Aco Martinovic by the RTCG public television network- … 1 year ago",https://ground.news/interest/telesurtvnet
Business Live,Lean Right,Rampaging gunman kills 12 in Montenegro,"Police say gunman had been drinking heavily and got into an altercation with restaurant patrons 1 year ago · Johannesburg, South Africa",https://ground.news/interest/business-live
Globo,Lean Right,Shooter who killed 12 people in Montenegro takes his own life when surrounded by police,1 year ago · Brazil,https://ground.news/interest/globo
India TV News,Lean Right,"Montenegro mass shooting: 12 people killed after brawl at bar on new year, gunman dies by suicide","Podgorica (Montenegro): A gunman who fatally shot at least 12 people, including two children, in Montenegro has killed himself while surrounded by police. At least four others were wounded in the shooting rampage in the western town of Cetinje on Wednesday that followed a bar brawl, officials said. The shooter, identified as 45-year-old Aco Martinovic, killed the owner of the bar, the bar owner's children and his own family members, Interior Min… 1 year ago · India",https://ground.news/interest/india-tv-news
abc,Lean Right,"At least 12 dead, including two children, in a shooting in a bar in Montenegro","At least 12 people, including two children, have died and four more have been injured in a shooting that took place on Wednesday in a bar located in Bajice, a small town in Cetiña, south of Montenegro, according to the authorities. Interior Minister Danilo Saranovic has reported on the preliminary assessment of victims, found in four different locations, and has announced the identity of the suspect, Aco Martinovic, although later Prime Minister… 1 year ago · Spain",https://ground.news/interest/abc_0c202e
9News,Lean Right,Gunman who killed 10 in Montenegro shooting rampage dies from self-inflicted injuries,"A gunman who killed at least 10 people, including two children, in a town in Montenegro has died from self-inflicted injuries﻿ after he was cornered by police.Aco Martinovic, 45, is believed to have taken his own life near his home in the town of Centinje, the country's Interior Minister Danilo Saranovic has said.""When he saw that he was in a hopeless situation, he attempted suicide. He did not succumb to his injuries on the spot, but during the… 1 year ago · Australia",https://ground.news/interest/9news
Daily Express,Lean Right,Horror as ten killed including two children in savage shooting spree,A gunman who went on a shooting rampage following a brawl in a bar in Montenegro is understood to have also taken his own life. 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Die Presse,Lean Right,Heavily intoxicated man causes bloodbath in Montenegro,"A man shoots at least twelve people in a restaurant in the south of the country and later while fleeing. Two minors are among the victims. According to the police, the attack is not connected to organized crime. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
Le Parisien,Lean Right,"Montenegro: 12 dead including two children, suspect dead... What we know about the shooting in a restaurant","A drunk man opened fire at three different locations in the village of Bajice in southern Montenegro on 1 January before committing suicide. Twelve people have died. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
The Epoch Times,Lean Right,"Armed Man Kills at Least 10 People, Including 2 Children, in Shooting Rampage in Montenegro","PODGORICA, Montenegro—At least 10 people, including two children, were killed and four others were wounded in a shooting on Wednesday that followed a bar brawl in a western Montenegrin city, officials said. The shooter was on the run. Police identified the attacker as 45-year-old Aco Martinovic. He killed the owner of the bar in the city of Cetinje, the bar owner’s children and his own family members, said Interior Minister Danilo Saranovic at a… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
News,Lean Right,‘Terrible tragedy’: 10 killed in rampage,"Two children were among 10 people killed in a horrific shooting, with special forces dispatched to find the gunman. 1 year ago",https://ground.news/interest/news_356a3f
NDTV,Lean Right,"Gunman, Who Killed 10 In Montenegro Shooting, Dies By Suicide","A gunman who killed at least 10 people in a rampage in a small town in Montenegro died from self-inflicted injuries on Thursday after attempting suicide, the country's interior minister, Danilo Saranovic, said. The gunman, identified by police as Aleksandar Martinovic, 45, attempted suicide near his home in the town of Cetinje after being cornered by police. ""When he saw that he was in a hopeless situation, he attempted suicide. He did not succu… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
NOS,Lean Right,Suspect in deadly Montenegro shooting dies after manhunt,"The gunman who shot dead at least ten people, including two children, in a town in Montenegro has succumbed to his injuries after attempting to take his own life, Interior Minister Saranovic told Montenegrin broadcaster RTCG. According to local police, the man was a 45-year-old man from Cetinje who had probably consumed a lot of alcohol. Police found him near his home after the shooting, where he had tried to end his life. He succumbed to his in… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
n-tv.de,Lean Right,Minors among the victims: Gunman kills several people in Montenegro,The new year begins bloodily in the small Balkan country of Montenegro. A man kills four men in a bar and continues to shoot while fleeing. The police say it was an act of passion. 1 year ago,https://ground.news/interest/n-tvde
Arutz Sheva,Lean Right,At least 10 dead in shooting rampage in Montenegro,"At least 10 people, including two children, killed and four others injured in a shooting that followed a bar brawl in the western Montenegrin city of Cetinje. The shooter remains at large. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
focus.de,Lean Right,"Man in Montenegro shoots at least ten people, including two children","A Montenegrin man shot dead at least ten people on Wednesday. The motive was initially unclear. Two minors are said to be among the victims. The police are searching intensively for the fugitive perpetrator. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
Irish Independent,Lean Right,"At least 10 people killed, including two children, in Montenegro shooting rampage as police hunt gunman","At least 10 people, including two children, have been killed and four others wounded in a shooting that followed a bar brawl in a western Montenegrin city. 1 year ago · Ireland",https://ground.news/interest/independentie
Dagens Nyheter.,Lean Right,At least ten killed in shooting drama at bar in Montenegro,"On New Year's Day, several people were shot dead in and outside a bar in the town of Cetinje in Montenegro. Two of the victims were children. The suspected perpetrator is also dead. 1 year ago · Stockholm, Sweden",https://ground.news/interest/dagens-nyheter
romaniatv.net,Lean Right,"Gun attack in a bar in Montenegro leaves at least 10 dead, including 2 children. Three days of national mourning declared","At least 10 people were killed and four others injured in a shooting at a bar in a town in western Montenegro, officials said. The shooting began after an argument, and police have identified the attacker. The article Gunfire in a bar in Montenegro leaves at least 10 dead, including 2 children. Three days of national mourning declared first appeared on Romania TV. 1 year ago",https://ground.news/interest/romaniatvnet
The Sun,Lean Right,"Gunman opens fire in bar killing 10, including 2 children, before fleeing","AT least 10 people, including two children, were killed and four others injured in a shooting that followed a bar brawl in Montenegro. Cops identified the attacker as 45-year-old Aco Martinovic who killed the owner of the bar, the bar owner’s children and his own family members in the city Cetinje, Interior Minister Danilo Saranovic said. Police of MontenegroCops said the suspect is 45-year-old Aco Martinovic[/caption] ReutersPolice and security… 1 year ago · United Kingdom",https://ground.news/interest/the-sun_dd9bb3
Le Point.fr,Lean Right,"Montenegro: At least four people, including two children, killed in a shoot-out","A shooting broke out at a restaurant in Cetinje, Montenegro, on Wednesday, January 1. The suspect managed to flee and is wanted. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
