outlet,bias,headline,summary,ground_news_interest_url
Hawaii Tribune-Herald,Center,"With new EU loan, Ukraine avoids budget crunch and can plan war effort","BRUSSELS — European leaders agreed Friday to help keep Ukraine funded for two years with a loan of 90 billion euros, or about $105 billion, though they decided against using frozen Russian assets to pay for the support. 3 months ago",https://ground.news/interest/hawaii-tribune-herald
sgtreport.com,Right,"Putin marathon Q & A; conflict, theft and love. €90B “LOAN” to Ukraine. EU farmers angry",from Alex Christoforou: TRUTH LIVES on at https://sgtreport.tv/ 3 months ago,https://ground.news/interest/sgtreportcom
Buffalo News,Center,"Europe OKs billions for Ukraine, falters geopolitically","BRUSSELS — Just before 3 a.m. Friday, the news began to percolate through the European Union's cavernous headquarters in central Brussels. After more than 16 hours of negotiations, leaders from across the 27-nation bloc had come up with a plan… 3 months ago · Buffalo, United States",https://ground.news/interest/buffalo-news
Worthy Christian News,Center,EU Agrees 90 Billion Euro Loan For Ukraine Despite Divisions Over Frozen Russian (Worthy News Radio,"by Stefan J. Bos, Worthy News Europe Bureau Chief BRUSSELS/WARSAW/BUDAPEST (Worthy News) – After hours of tense negotiations, European Union leaders agreed to provide Ukraine with a 90 billion euro loan (about $100 billion) to meet the wartorn nation’s urgent financial needs. However, they failed to reach a consensus on whether the loan should be secured using Russia’s frozen assets held in Europe. https://www.worthynews.com/wordpressimages/2025… 3 months ago",https://ground.news/interest/worthy-christian-news
tz.de,Center,Why Russia Welcomes the Eur 90 Billion Eu Loan to Ukraine,"Kremlin officials praise the agreement after the lengthy debate on frozen assets as a ""serious blow to the war thugs in the EU."" 3 months ago",https://ground.news/interest/tzde
ladepeche.fr,Lean Left,Decryptage. War in Ukraine: Where Do the €90 Billion Lent by Europe Come From and What Are They Going to Be Used For?,"After a night of tense negotiations, the Twenty-Seven decided on Friday 19 December: a €90 billion zero-rate loan to support Ukraine, while excluding the use of Russian assets. 3 months ago",https://ground.news/interest/ladepechefr
il Giornale,Right,The Agreement in Brussels and the Defeat of Ursula: Loan of 90 Billion,No to the use of frozen assets The EU budget guarantees 3 months ago · Italy,https://ground.news/interest/ilgiornaleit
OPB,Center,"EU leaders agree on $105bn Ukraine loan, but without relying on frozen Russian assets","European Union leaders agreed on Friday to provide a massive interest-free loan to Ukraine to meet its military and economic needs for the next two years, but they failed to bridge differences with Belgium that would have allowed them to use frozen Russian assets to raise the funds.After almost four years of war, the International Monetary Fund estimates that Ukraine will need 137 billion euros ($161 billion) in 2026 and 2027. The government in … 3 months ago · Portland, United States",https://ground.news/interest/opb
nationalsecurityjournal.org,Center,EU Leaders Approve €90 Billion for Kyiv as the Frozen-Assets Strategy Hits a Wall,"Key Points and Summary – EU leaders have agreed to lend Ukraine €90bn over 2026–27 to avert a cash crunch and keep public services and war spending funded. The package will be raised on markets and backed by EU budget headroom, with repayment envisioned only after Russia pays reparations. Putin in August 2025. Image Credit: Creative Commons. -But the bloc failed to secure consensus on its more explosive plan: using €210bn in frozen Russian sover… 3 months ago",https://ground.news/interest/nationalsecurityjournalorg
El Mundo,Right,"Belgium Demanded ""Unlimited Guarantees"" and Orban Gave the 'Yes' to the Debt when the Situation Was Blocked: This Is How the Eu Loan to Ukraine Was Approved","There was a time during the evening-night of yesterday when the possibility of approving the use of Russian assets seemed real in Brussels. The European Commission and Belgium... 3 months ago · Madrid, Spain",https://ground.news/interest/el-mundo
Deutschlandfunk,Center,Questions and Answers - What Is Known About the Eu Compromise on the Financing of Ukraine,The EU countries have agreed on a compromise on the financing of Ukraine for the next two years. Russian assets are not directly included - unlike the German Chancellor Merz wanted - but instead there is an interest-free loan. We explain what is so far known about the agreement. 3 months ago · Germany,https://ground.news/interest/deutschlandfunk
PressTV,Right,"Fearing risks in using Russian assets, EU agrees €90bn Ukraine war loan","European Union leaders have agreed to provide Ukraine with a €90 billion loan but have chosen not to use frozen Russian assets. 3 months ago · Tehran, Iran (Islamic Republic of)",https://ground.news/interest/presstv
The Moscow Times,Lean Left,"EU Agrees to New Ukraine Loan, But Russian Asset Plan Fails","EU leaders agreed Friday to provide Ukraine with a loan of 90 billion euros ($105 billion) to stabilize the war-torn country’s finances, but failed to reach consensus on a more ambitious plan to use frozen Russian assets to fund additional aid. 3 months ago · Amsterdam, Netherlands (Kingdom of the)",https://ground.news/interest/the-moscow-times
Responsible Statecraft,Lean Left,EU avoids risky precedent in Ukraine aid deal,"The European Union’s leaders began their crucial summit on Thursday aimed at converging around the Commission’s proposal to use Russian funds frozen in Europe to guarantee a “reparations loan” to Ukraine. In the early hours on Friday, they opted instead to extend a loan of €90 billion backed only by the EU’s own budget. The attempt to leverage the Russian assets opened a breach within the EU that could not be overcome. As the meeting opened, sev… 3 months ago",https://ground.news/interest/responsible-statecraft
The Conversation,Center,"EU agrees €90 billion loan to Ukraine, but squabbles over frozen Russian assets expose the bloc’s deep divisions","By agreeing to provide a loan of €90 billion (£79 billion) for the years 2026-2027, EU leaders have set the direction for the future of support for Ukraine. At stake at the meeting of the European Council on December 18 was not just Kyiv’s ability to continue to defend itself against Russia’s ongoing aggression, but also the credibility of the EU as a player in the future of European security. The key decision for the EU’s leaders was whether, a… 3 months ago",https://ground.news/interest/the-conversation
Channel 4,Lean Left,Ukraine seals €90bn loan from EU amid internal division,"Ukraine’s war machine is in danger of stalling without more cash. Today, after fractious talks, it was thrown a lifeline. The EU has approved €90 billion to Ukraine for the next two years. ‘Perfect is the enemy of the good’, Ukraine’s deputy foreign minister said as European leaders, burning the midnight oil, finally came to a compromise. But the deal will not be funded by frozen Russian assets, which President Zelenskyy had hoped for, as EU lea… 3 months ago · London, United Kingdom",https://ground.news/interest/channel-4
thecradle.co,Left,EU greenlights €90bn loan to Ukraine after Belgium blocks theft of Russian funds,The Belgian prime minister blocked the EU's attempt to confiscate 210 billion euros in frozen Russian funds for Ukraine 3 months ago,https://ground.news/interest/thecradleco
Origo,Right,"They Still Won't Use Russian Assets, They Will Continue to Finance Ukraine with War Loans","Hungary, Slovakia and the Czech Republic do not participate in this. 3 months ago · Budapest, Hungary",https://ground.news/interest/origohu
Berliner Zeitung,Lean Left,"Bsw Boss De Masi Criticizes Billions of Loans for Ukraine: ""Financing Further Death on Instalments","Fabio De Masi criticises the EU plan to grant Kiev an interest-free loan of EUR 90 billion. He speaks of ""war extension"" and warns against liability risks. 3 months ago",https://ground.news/interest/berliner-zeitung
The European Conservative,Right,Small Victory for Common Sense: European Council Decides Against Using Russian Assets To Finance Ukraine,"Czechia, Hungary and Slovakia opted out of a mega loan to Kyiv that will impose yet another burden on European taxpayers. 3 months ago",https://ground.news/interest/the-european-conservative
The Week,Lean Left,Who is paying for Europe’s €90bn Ukraine loan?,"EU leaders have chosen to raise €90 billion in joint debt to fund the Ukrainian war effort for the next two years after German-led proposals for a “reparations loan” secured against frozen Russian assets fell apart in the face of internal dissent.Notably, Hungary, Czechia and Slovakia will not participate in the joint debt scheme, meaning an “EU of 27 member states turned into a gang of 24” at the summit in Brussels last night, said Politico.Wha… 3 months ago · Washington, United States",https://ground.news/interest/the-week_fd0add
censor.net,Lean Left,Maternova on a Loan of €90 Billion for Ukraine: “Exceptionally Favorable Conditions”,"EU Ambassador to Ukraine Katarina Maternova believes that the decision to provide Ukraine with a loan of 90 billion euros, adopted during the EU summit in Brussels, will preserve the financial stability of the state over the next two years. 3 months ago",https://ground.news/interest/censornet_caee9a
Fox News,Right,"Putin claims 'troops are advancing,' will achieve goals as EU approves massive Ukraine loan","As the Russia-Ukraine war drags on, Russian President Vladimir Putin indicated that his nation's ""troops are advancing,"" according to The Associated Press. 3 months ago · New York, United States",https://ground.news/interest/fox-news_a44aba
The Epoch Times,Right,EU Leaders Agree on $105 Billion Loan to Fund Ukraine Without Using Russian Frozen Assets,"The European Union will borrow money for a 90 billion euro ($105 billion) loan to Ukraine to fund the country’s defense over the next two years, rather than use frozen Russian assets, the 27-nation bloc said on Dec. 19. Member states also gave consent for the European Commission, the bloc’s executive arm, to keep working on a so-called reparations loan based on Moscow’s immobilized assets, but were unable to get that scheme off the ground for no… 3 months ago · New York, United States",https://ground.news/interest/the-epoch-times
Digi 24,Center,"Vladimir Putin Strongly Criticises the Eu's Attempt to ""Get"" Russian Assets: ""No Matter What Stolen or How I Do It, They Will Have to Return""","Although the EU blockade's plan to use Russian assets for Ukraine's financing has failed, Russian President Vladimir Putin has kept EU leaders critical of this attempt, reports Politico. 3 months ago · Romania",https://ground.news/interest/digi-24
"La Nación, Grupo Nación",Right,Eu Agrees to Lend 90 Billion Euros to Ukraine without Using Russian Assets,"Brussels. The leaders of the European Union (EU) agreed in the early morning of this Friday to grant a loan of €90 billion to Ukraine for the period 2026-2027, without resorting to frozen Russian assets, after failing to reach consensus on that option during a protracted summit in Brussels.The agreement, reached after more than a day of negotiations, seeks to ensure the financial stability of Kiev at a critical moment of the war begun in 2022, a… 3 months ago",https://ground.news/interest/la-nacion-grupo-nacion
Mediapart,Lean Left,Eu Lends €90 Billion to Ukraine but Refuses to Use Frozen Russian Assets,"The Twenty-Seven will continue to assist Kyiv, but without resorting to a ""reparation loan"" guaranteed by the Russian assets that are immobilized. A half-victory for Moscow, which had directly threatened those who would support this solution. 3 months ago · Paris, France",https://ground.news/interest/mediapart
The Independent (US),Lean Left,Rachel Reeves welcomes EU deal to loan billions to Ukraine,Ukrainian President Volodymyr Zelensky has said the move will ‘truly strengthen our resilience’. 3 months ago · United States,https://ground.news/interest/the-independentcom
perspectivemedia.com,Lean Left,Reeves welcomes EU deal to loan billions to Ukraine,Ukrainian President Volodymyr Zelensky has said the move will ‘truly strengthen our resilience’. Rachel Reeves said the UK’s support for Ukraine remains “iron-clad” as she welcomed a European deal to provide billions more in financial support for Kyiv. The European Council agreed on Thursday to provide an interest-free loan worth 90 billion euros (£78.8 billion) to support Ukraine’s military and economic needs over the next two years. The Chance… 3 months ago,https://ground.news/interest/perspectivemediacom
CGTN,Lean Left,EU secures €90bn loan for Ukraine as frozen Russian assets plan stalls,"Brussels agrees major financial support for Kyiv over the next two years, but leaders fail to unlock frozen Russian funds amid legal and political hurdles. 3 months ago · Beijing, China",https://ground.news/interest/cgtncom
presseportal.de,Right,Alice Weidel/tino Chrupalla: Ukraine Loan Is a Political and Fiscal Disaster,"AfD Group in the German Bundestag [Newsroom]Berlin (ots) - The EU intends to raise a total of 90 billion euros in joint debt in 2026 and 2027 in order to grant Ukraine an interest-free loan. The repayment is to be made either via Russian reparation payments or via a ... Continue reading here...Original content of: AfD Group in the German Bundestag, transmitted by news up-to-date 3 months ago",https://ground.news/interest/presseportalde
HuffPost UK,Left,Putin Threatens EU 'Burglars' For Trying To Use Frozen Russian Assets To Help Ukraine,"The Russian leader claimed there will be ""serious consequences"". 3 months ago · United Kingdom",https://ground.news/interest/huffpost-uk
Xinhua,Left,EU approves 90-bln-euro loan for Ukraine,EU approves 90-bln-euro loan for Ukraine 3 months ago · China,https://ground.news/interest/newscn
News24,Center,"EU agrees to borrow money to help Ukraine fight Russia, avoiding ‘chaos and division’","European Union leaders decided to borrow cash to fund Ukraine’s defence against ‌Russia for the next two years rather than use frozen Russian assets, sidestepping divisions over an unprecedented plan to finance Kyiv with Russian sovereign cash. 3 months ago · South Africa",https://ground.news/interest/news24
abc,Right,"Putin Warns the Eu About the Use of Frozen Russian Assets: ""the Consequences Could Be Serious for Thieves""","After weeks of waiting, this Friday was the big day for the Russian president. Vladimir Putin's expected 'direct line', a kind of macro-run of press by the Kremlin chief where citizens can send him their questions, has touched on some of the hottest issues today, such as the war in Ukraine, the economy and relations with the West.Just at the beginning of the event, Putin referred to the EU's approval of an initiative to send 90 billion euros to … 3 months ago · Spain",https://ground.news/interest/abc_0c202e
Semafor,Lean Left,EU leaders agree to loan $105B to Ukraine,"EU leaders agreed a $105 billion loan to Ukraine after efforts to leverage frozen Russian assets in order to help Kyiv stumbled. The bloc has debated using the $246 billion in Russian funds for months, but Belgium, where most of the money is held, was concerned about financial and security repercussions, and demanded guarantees from other EU countries, which they rejected. Still, the loan provides vital cash for Ukraine — President Volodymyr Zel… 3 months ago · New York, United States",https://ground.news/interest/semaforcom
brusselssignal.eu,Right,"Belgium wins battle over Russian assets, EU to lend Ukraine €90bn instead",European leaders have decided to loan €90 billion to Ukraine over the next two years using their own means instead of frozen Russian assets. After 15 hours of… 3 months ago · Belgium,https://ground.news/interest/brusselssignaleu
Report24,Far Right,90 Billion for Ukraine - Taxpayers Bear the Risk,"The EU Heads of State and Government (of course not all) have agreed to lend the Ukraine 90 billion euros without interest over the next two years. The interest is paid by the EU tax payers and the Kleptocrats over there continue to fill their pockets. In the European Union, there is madness. Well, not everywhere, because countries like Hungary, Slovakia and the Czech Republic have declared that they do not want to contribute, but the rest of th… 3 months ago",https://ground.news/interest/report24
France24,Center,EU leaders agree on €90 billion loan to Ukraine as 'plan B' to use of Russian assets,"European Union leaders agreed on December 19 to provide a €90 billion interest-free loan to Ukraine. The joint borrowing will cover two-thirds of the country's financial needs for the next two years. Although hailed by several European leaders as a clear sign that the block stays behind Ukraine, it also comes as they failed to agree on a plan to use frozen Russian assets to fund military aid to Ukraine, says FRANCE 24's correspondent to Brussels… 3 months ago · France",https://ground.news/interest/france24
Firstpost News,Center,Putin warns of 'severe consequences' for 'robbers' who use Russian frozen assets,"Earlier today, the EU reached an agreement to provide a loan of $106 billion to Ukraine to help the country catch up on its budget shortfall. However, the decision to use Russian frozen assets has been put on hold for now 3 months ago · Mumbai, India",https://ground.news/interest/firstpost-news
Sveriges Radio,Lean Left,EU to lend Ukraine 90 billion euros in financial aid plan - Radio Sweden,"To avoid Ukraine going bankrupt early next year, the EU is lending them 90 billion euros. EU officials agreed overnight to take out a loan together to ... 3 months ago · Stockholm, Sweden",https://ground.news/interest/sveriges-radio
Al Arabiya,Right,Russia’s ‍Dmitriev welcomes EU summit decision to not use Russian frozen funds,3 months ago · Saudi Arabia,https://ground.news/interest/al-arabiya
Novinky.cz,Lean Left,Jurečka: Babiš Betrayed Friends and Allies at the Summit,"The opposition sharply criticizes Prime Minister and ANO leader Andrej Babiš for refusing to guarantee a loan to Ukraine at the European Union summit, thus siding with Hungary and Slovakia. According to Jurečka from KDU-ČSL, this is treason. According to Kupka from ODS, it is swindling. 3 months ago",https://ground.news/interest/novinkycz
delo.si,Lean Left,The European Union Will Allocate 90 Billion Euros to Help Ukraine! Slovenia Is Expected to Contribute Such a Large Amount,"Hungary, the Czech Republic and Slovakia do not want to participate in the loan. 3 months ago",https://ground.news/interest/delosi
Zero Hedge,Right,"EU Folds On Russian Asset 'Reparations', Commits $105BN Loan To Ukraine","ZeroHedge - On a long enough timeline, the survival rate for everyone drops to zero 3 months ago · United States",https://ground.news/interest/zero-hedge
Liberation,Lean Left,"Eu Grants €90 Billion Loan for Ukraine, without Using Russian Assets","The leaders of the 27 had been meeting since Thursday 18 December in the morning to find a financing solution for Ukraine. 3 months ago · Paris, France",https://ground.news/interest/liberation
PerthNow,Center,Kyiv welcomes EU loan despite no deal on Russian assets,"The EU will lend Ukraine $160 billion to help it continue fighting, a move welcomed by Kyiv even though it wanted the money to come from frozen Russian assets. 3 months ago · City of Perth, Australia",https://ground.news/interest/perthnow
조선일보,Right,European Union Agrees to Provide Ukraine 90 Billion Euros in Interest-Free Loans,"European Union Agrees to Provide Ukraine 90 Billion Euros in Interest-Free Loans EU-backed loan covers Ukraines military and fiscal needs 2026-2027, avoiding frozen Russian assets 3 months ago",https://ground.news/interest/chosuncom
Meduza,Left,The Eu Did Not Agree on the Use of Russian Frozen Assets. Ukraine Will Receive a 90 Billion Euro Loan From the Bloc's Budget,"Following the summit, the EU countries agreed to provide Ukraine with a loan of 90 billion euros, secured by the bloc's own budget, without using Russian frozen assets, said Antonio Costa, President of the European Council. 3 months ago · Riga, Latvia",https://ground.news/interest/meduza
Devdiscourse,Center,EU Approves €90 Billion Loan for Ukraine Amid Asset Controversy,"EU Approves €90 Billion Loan for Ukraine Amid Asset Controversy European Union leaders have secured a €90 billion loan for Ukraine to bolster its financial stability for the next two years in light of Russia's invasion. The loan will be drawn from EU funds rather than utilizing frozen Russian assets.The straightforward agreement faced pushback, especially from Belgium, due to complexity and legal hurdles. Meanwhile, Hungarian Prime Minister Vikt… 3 months ago · India",https://ground.news/interest/devdiscourse
Deutsche Welle,Center,Eu Agrees on Eur 90 Billion Loan for Ukraine,"The EU now secures the financing of the Ukraine attacked by Russia by the end of 2027. However, the compromise found in Brussels looks different than originally planned. 3 months ago · Bonn, Germany",https://ground.news/interest/deutsche-welle
teleSUR,Left,Eu Approves Eur 90 Billion of Aid to Ukraine for 2026-2027,"The agreement generated resistance in several countries and entities, including Belgium, Bulgaria, Slovakia, Hungary, Italy, Malta, the Czech Republic, Euroclear and the European Central Bank 3 months ago",https://ground.news/interest/telesurtvnet
TF1 INFO,Center,"""A Clear Message to Putin"": Eu to Lend €90 Billion to Ukraine","The Heads of State and Government of the EU's Twenty-Seven countries met at a summit in Brussels on Thursday to find a solution to finance Ukraine over the next two years. Negotiations lasted until late in the night on how best to proceed with this funding. Leaders managed to pull out an agreement in the middle of the night. - ""A clear message to Putin"": the EU will lend €90 billion to Ukraine (International). 3 months ago",https://ground.news/interest/tf1-info
Libertad Digital,Right,Eu Agrees €90 Billion in Financial Support to Ukraine without Using Russian Assets,The agreement reinforces the Community's commitment to Kiev while the debate on the use of frozen Russian funds continues. 3 months ago,https://ground.news/interest/libertad-digital
NRC Handelsblad,Lean Left,"Eu to Lend 90 Billion to Ukraine, Route via Russian Assets Fails","EU summit: Months of talks about using Russian money to help Ukraine came to nothing. At 3 a.m., the European… 3 months ago · Netherlands (Kingdom of the)",https://ground.news/interest/nrc-handelsblad
