outlet,bias,headline,summary,ground_news_interest_url
20minutos,Center,"Savannah Guthrie, Broken, About the Possible Death of Her Mother After Her Disappearance: ""She May Already Be Gone""","Savannah Guthrie finds no comfort in the disappearance and kidnapping of her mother Nancy. The situation is being very harsh for her and she no longer knows what else to do to find her. Even the journalist has come to rethink that she is dead, as they have told in the last video she has posted on their networks.""Since they took our mom out of bed in the middle of the night, and every hour, minute, second and every long night has been an agony ev…",https://ground.news/interest/20minutos
Marin Independent Journal,Center,A visual guide to the evidence in the Nancy Guthrie investigation,"By Chelsea Bailey, Way Mullery, CNN It’s been nearly three weeks since Nancy Guthrie vanished from her secluded Tucson, Arizona, home in the dead of night, and investigators say they are no closer to identifying a leading theory or motive behind her abduction. The saga has become a waking nightmare for Guthrie’s family, with her daughter, “Today” show host Savannah Guthrie, posting a series of increasingly heartbreaking pleas on social media for…",https://ground.news/interest/marin-independent-journal
Express US,Right,'I'm a lawyer and six things about Nancy Guthrie case don't add up',Nancy Guthrie has been missing for almost a month and police are still yet to officially name a suspect - one lawyer pointed out 'six things that don't add up',https://ground.news/interest/the-expresscom
Newsweek,Center,Nancy Guthrie update: Sheriff responds to detail about suspect photos,Photos of a potential suspect in Nancy Guthrie’s disappearance with and without a backpack are not associated with any specific date.,https://ground.news/interest/newsweek
TrendingPolitics,Right,NEW: Bone-Chilling Clue Emerges From Guthrie Investigation,"One of the Nest doorbell images released by the FBI in the disappearance of Nancy Guthrie was taken on a different day than the others, a source with knowledge of the probe confirmed to Fox News Digital on Monday. The development suggests the masked suspect may have scouted the Tucson home before the 84-year-old was abducted Feb. 1. The source would not say when the earlier image was captured, citing the ongoing investigation. Pima County Sherif…",https://ground.news/interest/trendingpoliticsnewscom
Washington Examiner,Right,Sheriff downplays reports that suspect approached Guthrie's prior to disappearance,"The Pima County Sheriff’s Department pushed back against reports on Monday that a suspect in the disappearance of Nancy Guthrie approached her home the day before she vanished.  Multiple outlets report that the photos and videos released by the FBI of the suspect caught on Gurthrie’s doorbell camera were taken on two separate days, rather than just Feb. 1, the day after the 84-year-old woman was last seen. In a post on X, the sheriff’s departmen…",https://ground.news/interest/washington-examiner
Outkick,Right,Nancy Guthrie Investigation Reportedly 'Becoming Cold',"The investigation into the disappearance of Nancy Guthrie is turning ""cold,"" TMZ reported Tuesday morning.Harvey Levin said photos of an armed man wearing a ski mask on her front porch earlier this month have not produced any significant leads.""It's becoming a cold case,"" Levin warned.TMZ's reporting could help explain several developments over the past 24 hours. On Monday, Fox News Digital and other outlets reported that FBI images of the suspe…",https://ground.news/interest/outkick
noticiasya.com,Center,"Suspect in Nancy Guthrie's Disappearance Approached Her Home Before the Night of Her Disappearance, According to Source",Open the article to view the coverage from newsya.com,https://ground.news/interest/noticiasyacom
TVA Nouvelles,Lean Left,Missing Nancy Guthrie: Did the Masked Suspect Introduce Himself to His Home Before?,The masked individual captured by the surveillance cameras outside the door of Nancy Guthrie's home allegedly presented himself twice.,https://ground.news/interest/tva-nouvelles
American Wire News,Right,"Disappearance of Nancy Guthrie has taken another turn, source says · American Wire News","The investigation into the disappearance of Nancy Guthrie has taken another turn. According to a Fox News Digital source with inside knowledge on the topic, one of the doorbell images released by the FBI was actually taken on a separate date. The image depicts a masked suspect without a backpack, indicating that someone may have scouted the home ahead of what is being investigated as a kidnapping. Unfortunately, the source declined to offer spec…",https://ground.news/interest/american-wire-news
E! News,Center,Nancy Guthrie Case: Investigators Address Speculation Suspect Visited House Before Abduction,"As the search for Nancy Guthrie continues, police addressed the possibility that the suspect seen in her doorbell footage had previously visited her house in Tucson, Arizona.",https://ground.news/interest/e-news
RedState,Right,Update: Potential New Revelation on Man in Nancy Guthrie Video As Savannah Offers Million Dollar Reward,New developments in Nancy Guthrie disappearance case as Savannah Guthrie offers $1M reward for her return.,https://ground.news/interest/redstate
Court TV,Center,Why Does Suspect in Nancy Guthrie Case Look Different in Image?,"Nancy Guthrie, 84, was last seen at her home just outside Tucson on Jan. 31 and was reported missing the following day.",https://ground.news/interest/court-tv
Newser,Lean Left,Suspect May Have Visited Guthrie's Home Once Before,"New reporting suggests the suspect seen on Nancy Guthrie's doorbell camera may have visited the home at least once before her abduction. A law enforcement source told CBS News the masked man suspected of abducting Guthrie on Feb. 1 appeared at her Tucson front door on an earlier, unspecified date...",https://ground.news/interest/newsercom
Today,Lean Left,Photo of Man on Nancy Guthrie's Porch May Be From Earlier Date,"One of the images released by the FBI of a masked suspect outside Nancy Guthrie’s home was not taken the night disappeared, but was captured on an earlier date than the others, two law enforcement sources familiar with the investigation told NBC News. NBC’s Liz Kreutz reports for TODAY.",https://ground.news/interest/today
BBC News,Center,Nancy Guthrie: Suspect seen at doorstep before disappearance,A masked man in doorbell camera footage is thought to have visited Guthrie's home before the night she disappeared.,https://ground.news/interest/bbc-news_bf95f4
IBTimes UK,Lean Left,Sheriff Refutes Theories in Nancy Guthrie Case Amid New Video Evidence,"The mysterious circumstances surrounding Nancy Guthrie have taken a sharp turn following the release of a new home security video. Local authorities are now facing intense public scrutiny as the community seeks answers to the contradictions raised by the recording. As the Sheriff's Office addresses these emerging concerns, many are questioning whether the original timeline of the case still holds up. Sheriff Refutes Doorbell Footage Theories Pim…",https://ground.news/interest/ibtimes-uk
TMZ,Right,"Nancy Guthrie Kidnapper Still Photo Did Not Produce Leads, Becoming 'Cold Case'","Nancy Guthrie's kidnapper was at her house before the actual kidnapping, but the photo of the presumed kidnapper has not resulted in any significant leads ... law enforcement tells TMZ, and we're told it's becoming a ""cold case."" FBI sources tell…",https://ground.news/interest/tmz
People,Lean Left,Sheriff In Nancy Guthrie Kidnapping Case Says There Is 'No Evidence' Suspect Came to Her Home on a Day Prior to Abduction,Open the article to view the coverage from People,https://ground.news/interest/people
NBC News,Lean Left,"One photo of man on Nancy Guthrie's porch may be from an earlier date, before her disappearance","Widely circulated images of a man on Nancy Guthrie's porch were not all taken the morning she disappeared from her Tucson-area home — one was captured earlier, two law enforcement sources familiar with the investigation said Monday.",https://ground.news/interest/nbc-news
The Independent,Lean Left,Nancy Guthrie’s suspected kidnapper may have been at her door multiple times: reports,"Guthrie, the 84-year-old mother of Today show star Savannah Guthrie, vanished from her Arizona home more than three weeks ago",https://ground.news/interest/the-independent_ff73a6
DNyuz,Right,Bombshell Update in Nancy Guthrie Abduction Case Revealed,"A bombshell revelation in the disappearance of Nancy Guthrie suggests the suspected kidnapper scouted her home on a different date before she went missing. One of the doorbell camera images of the masked man suspected of kidnapping Guthrie, 84, appears to have been captured in advance of the suspected abduction, sources familiar with the investigation told ABC News. When the FBI released the images—as well as two videos—of the man nearly two wee…",https://ground.news/interest/dnyuz
The Gateway Pundit,Far Right,Suspect Seen in Chilling Porch Video Approached Nancy Guthrie's Door Before the Night of Her Abduction,"There is a new development in the Nancy Guthrie case. According to Fox News, the man seen in the chilling porch doorbell footage approached Nancy Guthrie’s front door the night before her abduction. The photos released by the FBI of the suspect on Nancy Guthrie’s porch were taken on two different days. In the first photo, the suspect is not wearing a backpack. 84-year-old Nancy Guthrie was abducted from her Pima County, Arizona, home on February…",https://ground.news/interest/the-gateway-pundit
Hanford Sentinel,Center,Nancy Guthrie kidnapping suspect appeared to have made a previous visit,The man suspected of kidnapping Nancy Guthrie on Feb. 1 appears to have made a prior visit to the missing woman’s southern Arizona home. Investigators released photos and video retrieved from a damaged doorbell camera on Feb. 10 showing an…,https://ground.news/interest/hanford-sentinel
KVOA,Center,Doorbell footage in Nancy Guthrie investigation lacks time stamps,"TUCSON, Ariz. (KVOA) - In a recent update, the Pima County Sheriff's Department addressed confusion about photos related to the Nancy Guthrie case.",https://ground.news/interest/kvoa
US Magazine,Center,Sheriff Addresses Claim Masked Subject Visited Nancy Guthrie's Home Days Earlier,The Pima County Sheriff's Department addressed claims that the masked subject in Nancy Guthrie's disappearance visited her home before her alleged kidnapping,https://ground.news/interest/us-magazine
WSVN,Lean Left,"Suspect approached Nancy Guthrie’s door before the night of her disappearance, source says - WSVN 7News | Miami News, Weather, Sports",Open the article to view the coverage from WSVN,https://ground.news/interest/wsvn
Page Six,Right,Nancy Guthrie kidnapping suspect caught on doorbell camera before her...,The masked figure suspected of kidnapping Nancy Guthrie may have been at her front door before she disappeared on Feb. 1.,https://ground.news/interest/page-six
Live Mint,Center,"Nancy Guthrie case update: FBI says suspect may have surveilled home before abduction, urges neighbours to check footage","Images of a suspect at Nancy Guthrie's home, captured before her February 1 disappearance, suggest that the suspect may have been surveilling the area. The FBI urged neighbours to review security footage dating back to January 1.",https://ground.news/interest/live-mint
BNO News,Center,Images of suspect at Nancy Guthrie’s door taken on different days,"Images of a masked man at the front door of Nancy Guthrie’s Arizona home were captured on two different days, not just on the day authorities believe she was abducted, according to ABC News and CNN. On Monday, ABC News reported that sources familiar with the investigation said the image released by the FBI showing the suspect without a backpack was taken before Feb. 1, the date investigators believe Guthrie was kidnapped. CNN reported that the p…",https://ground.news/interest/bno-news
CBS News,Center,"Suspect in Nancy Guthrie case had been to the house before the night of her disappearance, source says","An image the FBI released of the suspect​ at Nancy Guthrie&#039;s front door, without a backpack, was captured by her Nest doorbell camera prior to the night of her abduction.",https://ground.news/interest/cbs-news
Revolver,Right,Masked suspect caught on Nancy Guthrie’s doorbell camera may have...,"The masked man who is suspected in Nancy Guthrie's abduction may have approached her Tucson property before the morning she was snatched from her home, according to reports.",https://ground.news/interest/revolver
New York Post,Right,Masked suspect caught on Nancy Guthrie’s doorbell camera may have visited her home before abduction,"The masked man who is suspected in Nancy Guthrie's abduction may have approached her Tucson property before the morning she was snatched from her home, according to reports.",https://ground.news/interest/new-york-post
Komo News,Center,Masked man may have been at Nancy Guthrie's house a day before her abduction,"The masked man who is suspected of abducting Nancy Guthrie, 84, from her Arizona home may have been at her front door earlier than Feb. 1",https://ground.news/interest/komo-news
Wood TV,Center,Suspect visted Nancy Guthrie's home before kidnapping,The search for Nancy Guthrie has entered Day 23.,https://ground.news/interest/wood-tv
AZ Family - Phoenix,Center,"Photo from Nancy Guthrie’s home shows suspect on different day, source says","A source confirmed to Arizona’s Family sister station, 13 News, that a photo of the suspect in Nancy Guthrie’s kidnapping appears to have been taken on a different day.",https://ground.news/interest/az-family-phoenix
KIFI,Center,"Suspect approached Nancy Guthrie’s door before the night of her disappearance, source says",Open the article to view the coverage from KIFI,https://ground.news/interest/kifi
CNN,Lean Left,"Suspect previously approached Nancy Guthrie’s door before the night of her disappearance, source says","The masked person seen on the doorbell camera footage of 84-year-old Nancy Guthrie’s home the morning she is believed to have been kidnapped was also at her doorstep on another night, a source tells CNN, another clue in the multi-week search for the mother of “Today” show host Savannah Guthrie.",https://ground.news/interest/cnn
Fox News,Right,Nancy Guthrie doorbell image captured on separate date: source,"A source confirmed that one of the FBI-released Nest doorbell images from Nancy Guthrie’s home was taken on a different day, suggesting the masked suspect may have scouted the property before her Feb. 1 abduction.",https://ground.news/interest/fox-news_a44aba
