outlet,bias,headline,summary,ground_news_interest_url
Fox News,Right,Zelenskyy encouraged by 'very good' Christmas talks with US,"Christmas peace talks show progress as Ukrainian President Volodymyr Zelenskyy holds conversation with U.S. special envoy Steve Witkoff and Jared Kushner to discuss ending Russia's war. 2 months ago · New York, United States",https://ground.news/interest/fox-news_a44aba
India Today,Right,Zelenskyy praises talks with Trump envoys as Ukraine pushes for peace deal,"Zelenskyy praised talks with Trump envoys Witkoff and Kushner, citing progress on a US-led peace plan, limited concessions for Ukraine, and continued negotiations despite unresolved Russian territorial demands from Moscow. 2 months ago · India",https://ground.news/interest/india-today
United24,Lean Left,Zelenskyy Holds Talks With Kushner and Witkoff on Ending Russia’s War Against Ukraine,"Ukrainian President Volodymyr Zelenskyy stated that he had a “very good” and substantive conversation with Steve Witkoff, the special representative of US President Donald Trump, and Jared Kushner, focusing on concrete steps toward ending Russia’s war against Ukraine, in a post on his official Telegram channel on December 25. Zelenskyy said the talks addressed key working details and produced several ideas that could contribute to a lasting peac… 2 months ago",https://ground.news/interest/united24mediacom
Independent Sentinel,Right,Ukrainian President Zelensky Proposes a Demilitarized Zone,"Ukrainian President Volodymyr Zelensky said he would be willing to pull troops out of the eastern region of Donetsk and create a demilitarized free economic zone for peace. But only if Russia took similar steps to withdraw from areas it controls. He would also demand that Ukraine administer the zone, reports the Wall Street Journal. Zelensky said […] The post Ukrainian President Zelensky Proposes a Demilitarized Zone appeared first on www.indepe… 2 months ago",https://ground.news/interest/wwwindependentsentinelcom
Semafor,Lean Left,Kyiv signals openness to demilitarized zones,"Ukrainian President Volodymyr Zelenskyy signaled he was open to withdrawing troops and establishing demilitarized zones in the country’s east, the closest he has come to addressing Russia’s hardline territorial demands.The acknowledgement was part of a 20-part plan worked out between Kyiv and Washington.Moscow is expected to demand changes, with no indication it will soften its maximalist stance of having full control over the Donetsk region.Zel… 2 months ago · New York, United States",https://ground.news/interest/semaforcom
diario.mx,Center,This Is What the 20-Point Peace Plan for Ukraine Contains.,"The President of Ukraine, Volodimir Zelenski, presented a new version of the draft peace plan, drawn up with the United States, describing it as Kiev’s best effort to end the war with Russia. The 20 points included in the plan cover a wide range of issues, from the security assurances Kiev wants to avoid future Russian aggressions to the commitments to rebuild the war-torn nation. Zelenski acknowledged that Ukraine and the United States had not … 2 months ago",https://ground.news/interest/diariomx
The Hill,Center,Zelensky offers peace concessions to Putin,"Ukrainian President Volodymyr Zelensky on Tuesday presented a new 20-point peace plan that offers concessions to Russia in an effort to end the conflict in Ukraine. The proposal slims down the 28-point peace plan proposed by the Trump administration and allots for the creation of a “fortress belt” composed of cities in the Donetsk region… 2 months ago · Washington, United States",https://ground.news/interest/the-hill
PerthNow,Center,Zelenskiy backs demilitarised zone in east Ukraine idea,"Ukrainian President Volodymyr Zelenskiy has unveiled a 20-point plan to end Russia's war against his country, with demilitarised zones a possibility. 2 months ago · City of Perth, Australia",https://ground.news/interest/perthnow
Sky News UK,Center,Ukraine and US agree updated 20-point peace plan after Moscow hit by another deadly bombing,"The plan also includes robust security guarantees for Ukraine, EU membership, and that the country would be able to keep its army at 800,000 personnel. 2 months ago · United Kingdom",https://ground.news/interest/sky-news
Reuters,Center,Ukraine Unveils 20-Point Peace Proposal Under Discussion ...,2 months ago · United Kingdom,https://ground.news/interest/reuters_fa2539
Sydney Morning Herald,Lean Left,"Zelensky agrees to troop withdrawal in new peace draft, awaits Russia’s response","The offer is the closest Ukraine’s president has come to a compromise on ceding territory – an issue that has seen US-led peace talks stutter for weeks. 2 months ago · Sydney, Australia",https://ground.news/interest/sydney-morning-herald
Channel 4,Lean Left,Zelenskyy proposes demilitarised zone with Russia in new Ukraine peace plan,"Volodymyr Zelenskyy has unveiled details of a 20-point peace plan discussed by Ukraine and the USA that could form the basis of agreements to end the war with Russia. 2 months ago · London, United Kingdom",https://ground.news/interest/channel-4
