outlet,bias,headline,summary,ground_news_interest_url
IBTimes,Center,DOJ Says Epstein Files Surge Past One Million — Full Disclosure Still Weeks Away,"The US Department of Justice has uncovered over one million additional Epstein-related documents, delaying mandated public release as lawmakers and victims demand transparency, amid controversy over 2 months ago · United States",https://ground.news/interest/ibtimes
La Jornada,Left,More than a Million New Epstein Documents Discovered,"Washington. The U.S. Department of Justice announced antier that “more than a million additional documents” have been discovered, potentially linked to the case of the late sexual predator Jeffrey Epstein, and that it may take longer to publish the complete materials, despite the deadline set by Congress that expired on December 19. 2 months ago · Mexico",https://ground.news/interest/la-jornada
News.de,Lean Left,Donald Trump: Epstein Complex Escalated – More than a Million New Documents Discovered,"In Jeffrey Epstein's case, over a million new files have appeared. FBI and prosecutor's office are examining the material, the publication is delayed. Politically, the find is again causing controversy. 2 months ago",https://ground.news/interest/newsde
Breitbart,Right,CNN’s Cohen: Discovery of 1M+ Potential Epstein Docs a 'Christmas Bombshell',"Thursday on CNN's ""The Situation Room,"" senior reporter Marshall Cohen called the Department of Justice's discovery of more than 1 million additional documents potentially linked to the Jeffrey Epstein case a ""Christmas bombshell."" 2 months ago · United States",https://ground.news/interest/breitbart
mainemorningstar.com,Left,NY federal officials submit 1 million more pages of Epstein files • Maine Morning Star,"Then-U.S. Attorney for the Southern District of New York Geoffrey Berman announces charges against Jeffrey Epstein on July 8, 2019, in New York City.  (Photo by Stephanie Keith/Getty Images)WASHINGTON — Federal prosecutors have sent a million more pages related to deceased sex offender Jeffrey Epstein to the Department of Justice, which plans to release them in the coming weeks, officials said Wednesday.  Justice Department staff wrote in a soci… 2 months ago",https://ground.news/interest/mainemorningstarcom
Corriere Della Sera,Center,"The Epstein Case Remains Open: ""in Addition to a Million New Files, It Will Take Weeks to Publish Them""",The Department of Justice admits new cards in the investigation of the paedophile financier: lengthening times and perimeter of one of the most opaque U.S. judicial events of recent years. Dem attack: outrageous conduct 2 months ago · Italy,https://ground.news/interest/corriere-della-sera
20minutos,Center,"Found More than a Million Additional Files that ""Could"" Be Related to the Epstein Case","The U.S. Department of Justice has announced on Wednesday the discovery of ""more than a million additional documents"" potentially related to the case of sex offender Jeffrey Epstein and has pointed out that its dissemination could take ""a few more weeks"" due to the volume of the material.""The federal prosecutor of the South District of New York and the U.S. Federal Police (FBI) have informed the Department of Justice that they have discovered mo… 2 months ago · Madrid, Spain",https://ground.news/interest/20minutos
kreiszeitung.de,Center,Justice Fights with Flood of Files: over a Million Pages in the Epstein Case,The Ministry of Justice has difficulty publishing the Epstein files in good time. Blackenings to protect victims delay the trial. The public is eagerly waiting. 2 months ago,https://ground.news/interest/kreiszeitungde
PressTV,Right,A million more Epstein files found; US lawmakers slam Trump admin’s ‘illegal’ withholding,"The US Justice Department says over a million Epstein-related documents have been found. 2 months ago · Tehran, Iran (Islamic Republic of)",https://ground.news/interest/presstv
Liberation,Lean Left,"Epstein Case: Us Justice Announces Upcoming Publication of ""More than One Million Documents""","The US Department of Justice announced on Wednesday that it would review more than one million documents, potentially related to the Epstein case, which could be released in ""several weeks"". 2 months ago · Paris, France",https://ground.news/interest/liberation
El Mundo,Right,u.s. Department of Justice Receives 1 Million New Documents on Epstein · Global Voices,"The U.S. Department of Justice reported this Wednesday that it has received nearly a million new documents from the FBI and the New York Attorney's Office... 2 months ago · Madrid, Spain",https://ground.news/interest/el-mundo
Sud Ouest,Center,"Epstein Case: ""over One Million Additional Documents"" Discovered and Examined by the Courts","A New York prosecutor and the federal police ""informed the Ministry of Justice that they had discovered more than a million additional documents potentially related to the Epstein case"". 2 months ago · France",https://ground.news/interest/sud-ouest
Schweizer Radio und Fernsehen (SRF),Lean Left,Epstein: More than a Million New Documents Appeared,"The US Department of Justice has announced the discovery of more than a million possible Epstein documents. 2 months ago · Zürich, Switzerland",https://ground.news/interest/schweizer-radio-und-fernsehen-srf
Zero Hedge,Right,Stunner: DOJ Finds A Million More Epstein Documents - Will Take 'Weeks' To Review,"ZeroHedge - On a long enough timeline, the survival rate for everyone drops to zero 2 months ago · United States",https://ground.news/interest/zero-hedge
OKDIARIO,Right,Find More than a Million New ‘Epstein Case’ Files that Will Take Weeks to Publish,"The FBI and the federal attorney of the Southern District of New York have found new files that would be related to the case of Jeffrey Epstein, one of the main hurdles of the legislature for Donald Trump, although they have warned that it will take weeks to see the light. The last ones they transcended were referring, for the first time and directly, to the president of the United States, who traveled many more times than was said on Epstein’s … 2 months ago",https://ground.news/interest/okdiario
Latin Times,Lean Left,Chuck Schumer Slams Trump Over News About a Million New Epstein Files: 'Engaged In a Massive Coverup',"Senate Minority Leader Chuck Schumer slammed President Donald Trump over an announcement by the Department of Justice about the finding of a million new Epstein files. 2 months ago · New York, United States",https://ground.news/interest/latin-times
24ur.com,Center,Another Million Epstein Documents Reportedly Discovered,"US authorities have uncovered more than a million documents that could be linked to the late sex offender Jeffrey Epstein, which they plan to release in the coming days and weeks. 2 months ago · Ljubljana, Slovenia",https://ground.news/interest/24urcom
Euronews,Center,US Justice Department finds million more potential Epstein files,The delay of the release of all Epstein files comes after the Justice Department had already missed the original congressionally mandated deadline set for last Friday. 2 months ago · France,https://ground.news/interest/euronews
Radio France Internationale,Center,"Epstein Case: Justice Announces the Discovery of ""More than One Million Documents""","The U.S. Department of Justice announced Wednesday, December 24, 2025, the discovery of ""more than a million documents"" potentially linked to the Epstein case for possible release. This could take ""a few weeks."" The Democratic opposition to Donald Trump accuses his administration of publishing the documents only with the dropper. 2 months ago · Paris, France",https://ground.news/interest/radio-france-internationale
La Vanguardia,Center,A Million Epstein Files Will See the Light in the Next Few Weeks.,"The U.S. Department of Justice announced this Wednesday that it has received from the FBI and a New York prosecutor’s office about a million new documents allegedly related to the case of paedophile Jeffrey Epstein to be reviewed before making them public. “We have lawyers working tirelessly to review and perform the legally required cross-references to protect the victims and we will publish the documents as soon as possible. Due to the large v… 2 months ago · Granada, Spain",https://ground.news/interest/la-vanguardia
