outlet,bias,headline,summary,ground_news_interest_url
ABC FOX Montana,Center,‘GMA’: Callahan Walsh Explains Why Nancy Guthrie’s Family Offered $1 Million Reward,See what the 'America's Most Wanted' star had to say about the Guthrie family's new reward.,https://ground.news/interest/abc-fox-montana
Hindustan Times,Center,Nancy Guthrie update: FBI gets over 750 tips after Savannah's $1mn reward offer,"Savannah Guthrie's family increases reward for missing mother Nancy to $1 million, leading to over 750 tips received by the FBI.",https://ground.news/interest/hindustan-times
Comic Sands,Left,Savannah Guthrie Posts Heartbreaking Video Upping Reward Money For Her Missing Mother To $1 Million,Open the article to view the coverage from Comic Sands,https://ground.news/interest/comic-sands
The Baltimore Sun,Center,Neighbor recalls suspicious walker weeks before Guthrie vanished from Tucson home,Open the article to view the coverage from The Baltimore Sun,https://ground.news/interest/the-baltimore-sun
Deseret News,Center,"As the search for Nancy Guthrie continues, Elizabeth Smart has a message",Nancy Guthrie update. Elizabeth Smart has a message for the Guthrie family. Elizabeth Smart speaks out on Nancy Guthrie case.,https://ground.news/interest/deseret-news
Express US,Right,Hundreds of 'credible' Nancy Guthrie tips received as search continues,The FBI has received 750 credible tips after Savannah Guthrie announced her family is offering a $1 million reward for information as the search continues,https://ground.news/interest/the-expresscom
Media Take Out,Lean Left,Megyn Kelly Says Savannah Guthrie Dropped a Bombshell About Missing Mom!,"Megyn Kelly is dissecting Savannah Guthrie’s latest plea for help as the search for her missing mother stretches into a fourth week. Speaking on her YouTube show, Megyn Kelly zeroed in on wording from an emotional Instagram post Savannah Guthrie shared on February 24. In the video, Savannah announced her family is offering a reward of up to $1 million and urged anyone with information to contact the FBI. View this post on Instagram A post shared…",https://ground.news/interest/media-take-out
Straight Arrow News,Center,DNA sample now complicates Nancy Guthrie case as family raises $1M reward,"DNA recovered from inside Nancy Guthrie’s Tucson home may not produce a usable profile for investigators. That limits one of the clearest paths to identifying whoever took her nearly four weeks ago. Sources familiar with the investigation told CBS News the sample is considered “low-level,” meaning there may not be enough material to generate a reliable match in federal or private databases. The Pima County Sheriff’s Department said its contracte…",https://ground.news/interest/straight-arrow-news
leprogres.fr,Center,United States. Nancy Guthrie's Abduction: the Family Offers a Million Dollars to Find Her,"Nancy Guthrie, 84, was abducted from her home in the United States on the night of January 31st to February 1st. Her family promises a $1 million reward to find her.",https://ground.news/interest/leprogresfr
Sud Ouest,Center,Nancy Guthrie's Abduction: Her Family Offers a $1 Million Reward to Find Her,"Nancy Guthrie's family, who disappeared in Arizona, hopes for a miracle thanks to a $1 million reward to find Savannah Guthrie's mother, NBC's star presenter.",https://ground.news/interest/sud-ouest
The Times of Northwest Indiana,Center,Guthries offer $1M for mom's return,"""Today"" show host Savannah Guthrie said her family is now offering a $1 million reward for information leading to the recovery of her mother, Nancy Guthrie, who went missing from",https://ground.news/interest/nwitimescom
yle,Center,"Hope Fades From the Spirit of Tv Star Savannah Guthrie's Kidnapped Mother: ""if This Is the Case, Then We Accept It""","The NBC star's 84-year-old mother has been missing for more than three weeks, and police have been unable to solve the case despite Trump's urging.",https://ground.news/interest/yle
Malay Mail,Right,"TV anchor Savannah Guthrie pleads for closure, offers US$1m in hunt for missing mother Nancy in Arizona abduction",,https://ground.news/interest/malay-mail
