outlet,bias,headline,summary,ground_news_interest_url
News18 India,Lean Right,"Trump, Putin Discuss Ukraine War In Marathon Phone Call That Lasted Over 2 Hours: 'Went Very Well'",Donald Trump and Vladimir Putin discussed the US-backed 30-day truce proposal to halt the Ukraine war which entered its fourth year in 2025. 1 year ago · India,https://ground.news/interest/news18-india
Welt,Lean Right,Meeting in Saudi Arabia: A central goal for the Kremlin is already within reach,"In Riyadh, Russia and the U.S. negotiated the war in Ukraine. Russian representatives apparently did not make concessions at the first meeting between top diplomats of both countries since the Russian invasion. Nevertheless, the Kremlin delegation was able to celebrate an important success. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
teleSUR,Far Left,Russia and US to Start Talks on Ukraine in Saudi Arabia · Global Voices,"Kremlin spokesman Dmitri Peskov detailed earlier than the agenda of the meeting in Riyadh will include the preparation of possible negotiations on the resolution of the conflict in Ukraine and the organization of a meeting between Putin and his American counterpart, Donald Trump. Representatives of Russia and the United States are preparing to agree on how to start peace talks on the conflict in Ukraine during the negotiations scheduled for Tues… 1 year ago",https://ground.news/interest/telesurtvnet
ABS-CBN,Lean Right,"Top Russia, US officials to meet in Saudi Arabia on Ukraine war","Top US and Russian diplomats will meet in Saudi Arabia Tuesday for talks aimed at ending the Ukraine war -- in a meeting Kyiv was not invited to and as Europe r 1 year ago · Quezon City, Philippines (the)",https://ground.news/interest/abs-cbn
The Epoch Times,Lean Right,Top Russian Officials to Meet Delegation Led by Marco Rubio in Saudi Arabia,"Secretary of State Marco Rubio and his advisers will meet a group of senior Russian officials in Saudi Arabia on Tuesday, the Kremlin announced Monday. Kremlin spokesman Dmitry Peskov said the meeting would discuss restoring diplomatic ties between Washington and Moscow, and negotiating a peaceful settlement to the conflict in Ukraine. Peskov said the meeting would also lay the groundwork for a meeting between President Donald Trump and Russia’s… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Globo,Lean Right,"U.S. and Russian representatives will meet this Tuesday, says Kremlin","The meeting will take place in Riyadh, Saudi Arabia, and will focus on the restoration of bilateral relations between the countries and talks about the war in Ukraine, according to the Russian government. 1 year ago · Brazil",https://ground.news/interest/globo
n-tv.de,Lean Right,"For ""possible"" Ukraine talks: Lavrov to meet US delegation on Tuesday","In Europe, it is sceptical: Russian Foreign Minister Lavrov wants to exchange views with a US delegation in Saudi Arabia on Tuesday. One of the topics is the war in Ukraine, which is about to last three years. 1 year ago",https://ground.news/interest/n-tvde
Irish Independent,Lean Right,Putin sends Russia's top diplomat and Kremlin adviser to meet Trump officials in Saudi Arabia,"Russian President Vladimir Putin has sent his foreign minister and a senior Kremlin adviser to meet U.S. officials in Saudi Arabia on Tuesday to discuss restoring relations and possible talks to end the war in Ukraine, the Kremlin said on Monday. 1 year ago · Ireland",https://ground.news/interest/independentie
BT,Lean Right,Kremlin: Lavrov to meet with US – it's on the agenda,Russian Foreign Minister Sergei Lavrov is to meet with US officials in Saudi Arabia on Tuesday. 1 year ago · Denmark,https://ground.news/interest/bt
Arutz Sheva,Lean Right,Cabinet to meet to discuss negotiations on second stage of deal with Hamas,"Israeli Prime Minister Benjamin Netanyahu promised Finance Minister Bezalel Smotrich that negotiations for the second stage of the deal with Hamas would not begin without the Cabinet's approval, report says. 1 year ago · Israel",https://ground.news/interest/arutz-sheva
abc,Lean Right,High-level delegations from the US and Russia travel to Saudi Arabia to meet without Ukraine and Europe,"The US and Russia will hold meetings this week in Saudi Arabia to prepare for a summit between their two leaders, Donald Trump and Vladimir Putin, as part of the efforts initiated by the new US president to end the war in Ukraine. Preliminary talks, however, do not aim to include the main interested in the negotiations and ally of the US, the Kiev government, or Washington’s European partners. 1 year ago · Spain",https://ground.news/interest/abc_0c202e
Republic World,Lean Right,"Ukraine, Europe Fear Being Sidelined As Trump Pursues Russia Negotiations To End War","Washington DC: US President Donald Trump's efforts to end Russia's war against Ukraine have left European allies and Ukrainian officials worried that they are being sidelined by the new United States administration. As per reports, Trump is sending Secretary of State Marco Rubio, 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
politika.rs,Lean Right,Kommersant: Negotiations to end the war in Ukraine will begin on February 18 in Riyadh,"Negotiations to end the war in Ukraine will begin in Riyadh on Tuesday, February 18, with the participation of an official Russian delegation, Kommersant reported today. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
The Straits Times,Lean Right,"White House envoy, national security advisor head to Saudi Arabia for Russia talks",WASHINGTON - White House Middle East envoy Steve Witkoff on Sunday said he would travel to Saudi Arabia later in the day with National Security Advisor Mike Waltz for talks on how to end Russia's war on Ukraine. Read more at straitstimes.com. 1 year ago · Singapore,https://ground.news/interest/the-straits-times_9bb9e6
teleSUR,Far Left,"European leaders meet without agreement in Paris, France","The meeting of the leaders of Germany, Italy, Poland, Spain, the Netherlands, Denmark and the United Kingdom, who were convened by French President Emmanuel Macron, concluded without a joint statement after discussing regional security issues, as well as the possible dispatch of alleged peace troops to Ukraine. READ ALSO: France assesses military deployment in Greenland against threats of annexation by the United States According to press agenci… 1 year ago",https://ground.news/interest/telesurtvnet
Reforma,Lean Right,European Leaders Meet to Respond on Ukraine · Global Voices,"France received countries from the European Union and the United Kingdom for an emergency meeting on how to respond on Ukraine. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Clarin,Lean Right,Russia-Ukraine war: European leaders already meet in Paris to respond to Donald Trump’s initiative,"Europe's security is at a turning point, said Ursula von der Leyen, the head of the executive branch of the European Union (EU), before the start of the meeting in the French capital.Both Kiev and the European powers fear being excluded from the negotiations to end the conflict in Ukraine, invaded by Moscow in February 2022. 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/clarin_5fa6ca
