outlet,bias,headline,summary,ground_news_interest_url
Arutz Sheva,Lean Right,Defense Minister Katz: 'If Hamas stops releasing hostages there will be war',"Defense Minister Israel Katz held a security consultation today (Wednesday) in the Operations Directorate's command post and threatened: ""The new Gaza war will be different in intensity."" 1 year ago · Israel",https://ground.news/interest/arutz-sheva
National Post,Lean Right,"Ceasefire with Hamas ends unless hostages are freed by Saturday, Netanyahu says","Echoing the demand by U.S. President Donald Trump, the Israeli prime minister issued Hamas an ultimatum and threatened its “total defeat.” 1 year ago · Canada",https://ground.news/interest/national-post
The Telegraph,Lean Right,‘No more games’: Israel urges action as hostage deadline looms,"Benjamin Netanyahu said Israel will resume its war in Gaza if Hamas does not free hostages by noon on Saturday (local time). The Israeli Prime Minister said... 1 year ago · London, United Kingdom",https://ground.news/interest/the-telegraph
Jewish Press,Lean Right,Netanyahu: Ceasefire Ends Unless Hostages are Freed on Saturday,"Echoing the demand by U.S. President Donald Trump, the Israeli prime minister issued Hamas an ultimatum and threatened its “total defeat.” 1 year ago",https://ground.news/interest/jewish-press
Washington Examiner,Lean Right,Netanyahu threatens to restart war if hostages aren't released,"The Israeli military will restart “intense fighting” in Gaza if Hamas does not release the hostages it agreed to free this weekend, Prime Minister Benjamin Netanyahu threatened on Tuesday. Netanyahu’s warning came in response to an announcement from Hamas leaders that the group would not release the next batch of hostages “until further notice.” The Gaza-based U.S.-designated terrorist organization accused Israel’s military of violating the term… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
Sapo,Lean Right,"Israel warns that if Hamas does not release hostages by Saturday, the ceasefire ends","In reaction to the Israeli Prime Minister's threats, Hamas published a statement reiterating its commitment to the ceasefire agreement in Gaza and holding Israel responsible for “complications or delays”. The content Israel warns that if Hamas does not release hostages by Saturday, the ceasefire ends appears first in Journal i. 1 year ago · Portugal",https://ground.news/interest/sapo
thairath.co.th,Lean Right,Israeli leader vows ceasefire will end if Hamas does not release hostages,Israeli leader declares ceasefire will end if Hamas does not release 3 hostages by Saturday as promised 1 year ago,https://ground.news/interest/thairathcoth
NOS,Lean Right,Israel-Hamas truce falters: Netanyahu threatens 'intense fighting' in Gaza,"Israeli Prime Minister Netanyahu warns that the ceasefire is over if Hamas does not hand over the agreed number of hostages to Israel by Saturday afternoon. The threat follows Hamas' announcement yesterday that it would indefinitely postpone the release of hostages. Meanwhile, US President Trump threatens that ""all hell will break loose"" if Hamas does not release the hostages. The ceasefire between Israel and Hamas has never been stable, but unc… 1 year ago · Netherlands (Kingdom of the)",https://ground.news/interest/nos_4ae905
n-tv.de,Lean Right,"Otherwise, there are ""hard fights"": Israel sets Hamas an ultimatum for hostage release",Hamas intends to suspend the release of Israeli hostages for the time being. Prime Minister Netanyahu has a threatening answer: either the prisoners will be handed over or the armed forces will resume the fight against the terrorists. 1 year ago,https://ground.news/interest/n-tvde
Bild,Lean Right,Israel Supports Trump Ultimatum! Netanyahu to Hamas: Hostages Free or War,"Israeli Prime Minister Benjamin Netanyahu threatens to cancel the ceasefire. 1 year ago · Berlin, Germany",https://ground.news/interest/bild
