outlet,bias,headline,summary,ground_news_interest_url
IBTimes UK,Lean Left,Rhode Island Ice Rink Shooting: Daughter Claims Suspect Carried Out 'Vendetta' Against Family,"Amanda Wallace-Hubbard, the daughter of transgender killer Robert Dorgan, has provided new details regarding her father's rampage motives in a phone interview with WPRI on Tuesday. According to her, Dorgan's hockey arena attack was driven by a vendetta against his family, especially herself and her sons. 'I just want to make sure people understand this was one person's vendetta against their family,' She said. 'We were targeted. This was very sp… 7 hours ago · United Kingdom",https://ground.news/interest/ibtimes-uk
Fox News,Right,Rhode Island ice rink shooting victims confirmed as shooter's daughter alleges 'vendetta' against family,"Rhode Island rink shooter killed his ex-wife, adult son, officials said, as his daughter alleged the attack was a targeted “vendetta"" against the family. 10 hours ago · New York, United States",https://ground.news/interest/fox-news_a44aba
NBC Connecticut,Lean Left,"As Rhode Island grieves, here's everything we know about Pawtucket ice rink shooting","There's deep grief after a shooting during a hockey game in Pawtucket, Rhode Island, left 3 dead and 3 injured Monday. Here's everything we know. 13 hours ago · Connecticut, United States",https://ground.news/interest/nbc-connecticut
Newser,Lean Left,Police Release Details of Rhode Island Shooting,"The person who opened fire Monday during a youth hockey game at a Rhode Island ice rink was specifically targeting family members, killing an ex-wife and son as many fans dived for cover while a handful rushed the shooter to stop the attack, authorities said. Pawtucket Chief of Police Tina... 14 hours ago · Miami, United States",https://ground.news/interest/newsercom
Anadolu Ajansı,Right,"Shooter kills ex-wife, son, injures 3 at high school hockey game in US state of Rhode Island","Police investigating whether transgender suspect, who died of self-inflicted gunshot wound, had domestic dispute before shooting family members - Anadolu Ajansı 14 hours ago · Ankara, Türkiye",https://ground.news/interest/anadolu-ajans
Metro News,Lean Left,Rhode Island hockey suspect 'killed ex-wife and son at ice rink',"Open the article to view the coverage from Metro News 16 hours ago · London, United Kingdom",https://ground.news/interest/metro-news
TimesDaily,Center,Police credit a good Samaritan for ending a deadly shooting,"A shooter unleashed a flurry of bullets during a Rhode Island youth hockey game, killing two people and injuring three others, in an attack that was cut short when a spectator stepped in to help stop the tragedy, authorities said. 17 hours ago",https://ground.news/interest/timesdaily
One News Page,Center,Suspect in Rhode Island ice hockey shooting killed ex-wife and son,"Robert Dorgan - who also went by the name Roberta Esposito - was found dead inside the Pawtucket.. • Front Page • One News Page: Wednesday, 18 February 2026 18 hours ago",https://ground.news/interest/one-news-page
News,Right,Trans dad ‘shot ex-wife at ice hockey game’ in Rhode Island,A transgender father is believed to have shot dead his ex-wife at their son’s high-school ice hockey game after a bitter divorce. 19 hours ago,https://ground.news/interest/news_356a3f
Revolver,Right,RI hockey shooter Robert Dorgan threatened to go ‘BERSERK’ in trans-rights rant day before mass shooting…,20 hours ago,https://ground.news/interest/revolver
Manchester Evening News,Center,'Bad tempered' Pawtucket ice rink shooter Robert Dorgan killed son and ex-wife,"Robert Dorgan, 56, also went by the name Roberta Esposito killed two relatives and injured three other people 21 hours ago · Manchester, United Kingdom",https://ground.news/interest/manchester-evening-news
Times of India,Right,Who was Robert Dorgan? All about the transgender suspect in the Pawtucket Dennis M. Lynch Arena hockey shooting,International Sports News: Robert Dorgan was a 56-year-old transgender person from Rhode Island who was also known as Roberta Esposito. Police claims he was the suspect in a dea. 21 hours ago · India,https://ground.news/interest/times-of-india
The Washington Hispanic,Center,A Shooter Killed His Ex-Wife and Son in an Ice Rink Attack,"A person who opened fire on Monday during a youth hockey match at an ice rink in Rhode Island killed his ex-wife and a son, authorities said on Tuesday. Pawtucket police chief Tina Goncalves stated that the victims were the ex-wife of the shooter, Rhonda Dorgan, and her eldest son, Aidan Dorgan. Three other people were injured: the parents of the former wife of the shooter and a friend of the family, Goncalves added. Police indicated that the sh… 22 hours ago · Washington, United States",https://ground.news/interest/washington-hispanic
Hanford Sentinel,Center,"‘Utter senselessness’: Pawtucket, RI, shooter kills ex-wife, son; divorce records shed light on father’s past","Police identified the two victims killed at an ice rink in Pawtucket, R.I., Monday as the ex-wife and adult son of the shooter, as divorce records shed light on the father’s past. Rhonda Dorgan was pronounced dead at the scene… 22 hours ago",https://ground.news/interest/hanford-sentinel
El Universo,Right,i.d. Victims of Ice Rink Shooting in Rhode Island,"The perpetrator of the shooting yesterday at an ice rink in Pawtucket (Rhode Island, USA), identified as Robert Dorgan, killed his son and ex-wife before committing suicide, authorities reported Tuesday. 23 hours ago",https://ground.news/interest/el-universo
The Daily News of Newburyport,Lean Left,"Police: Shooter killed ex-wife, son in ice rink attack",Pawtucket Chief of Police Tina Goncalves says the person who opened fire during a youth hockey game at an ice rink in Rhode Island killed their ex-wife and one son. Goncalves says the victims were the shooter’s ex-wife Rhonda Dorgan… 23 hours ago,https://ground.news/interest/the-daily-news-of-newburyport
Boston Herald,Right,"‘Utter senselessness’: Pawtucket shooter kills ex-wife, son; divorce records shed light on father’s past","Police identified the two victims killed at an ice rink in Pawtucket Monday as the ex-wife and adult son of the shooter. 23 hours ago · Boston, United States",https://ground.news/interest/boston-herald
rhodeislandcurrent.com,Left,Pawtucket police chief asks for respect for family after tragedy at ice rink,"Pawtucket Police Chief Tina Goncalves listens as the city's mayor speaks during a press conference Tuesday afternoon, Feb. 17, 2026, at the city's Municipal Annex on the latest information on the Lynch Arena shooting investigation. (Photo by Christopher Shea/Rhode Island Current)PAWTUCKET — With a large contingent of state and local elected officials standing by, Pawtucket Police Chief Tina Goncalves Tuesday released the names of the mother and … 23 hours ago",https://ground.news/interest/rhodeislandcurrentcom
Daily Express,Right,Shooter killed ex-wife and son in ice rink attack horror,Rhonda Dorgan and Aidan Dorgan have been identified as the two victims of the Rhode Island ice hockey match shooting 23 hours ago · United Kingdom,https://ground.news/interest/daily-express
USA Today,Lean Left,What to know about the victims of the Rhode Island hockey game shooting,"The victims killed in the shooting were Rhonda Dorgan, 52, and her son Aidan Dorgan, 23. 23 hours ago · United States",https://ground.news/interest/usa-today
GB News,Right,"Trans ice rink shooter's second victim named as his star student son, 23, killed alongside his mother","The second victim of 23 hours ago · London, United Kingdom",https://ground.news/interest/gbnewscom
Sky News UK,Center,Victims in ice rink shooting are attacker's ex-wife and son,"Robert Dorgan, 56, killed two people - ex-wife Rhonda and adult son Aidan - and critically injured three others, police said.",https://ground.news/interest/sky-news
El Mundo,Right,The Perpetrator of the Ice Rink Shooting in Rhode Island Killed His Son and Ex-Wife,"Pawtucket's chief of police identified the deceased as Aidan Dorgan and his mother, Rhonda Dorgan, adding that the three critically injured are the young man's grandparents and the woman's parents, as well as a friend of the family Read",https://ground.news/interest/el-mundo
WMUR,Center,"Victims of shooting at Rhode Island ice rink identified as shooter's ex-wife, son",Investigators in Rhode Island said Tuesday that a suspect shot and killed their ex-wife and adult son during a high school hockey game Monday before dying of a self-inflicted gunshot wound.,https://ground.news/interest/wmur
