outlet,bias,headline,summary,ground_news_interest_url
The Epoch Times,Lean Right,Zelenskyy Offers to Swap Captured North Korean Soldiers for Ukrainian POWs in Russia,"Ukrainian President Volodymyr Zelenskyy said on Sunday that his nation is willing to exchange two North Korean soldiers, allegedly captured while fighting alongside Russian forces, for Ukrainian soldiers held captive in Russia. In a statement on social media platform X, Zelenskyy said he would hand over the two North Korean soldiers to Pyongyang if North Korean leader Kim Jong Un could facilitate the release of the Ukrainians. “In addition to th… 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
조선일보,Lean Right,Editorial: The tragic reality of North Korean soldiers forced into Russia’s war,"Editorial: The tragic reality of North Korean soldiers forced into Russias war Ukraine has captured two North Korean soldiers, aged 20 and 26, as pri 1 year ago",https://ground.news/interest/chosuncom
Frankfurter Allgemeine,Lean Right,North Korean soldiers claim to have been surprised by their deployment in the Ukraine war,"Neither Putin nor Kim Jong-un have yet confirmed the deployment of North Korean soldiers in the war against Ukraine. Following an arrest, two of them can be interrogated for the first time and provide important information. 1 year ago · Frankfurt, Germany",https://ground.news/interest/frankfurter-allgemeine
El Universo,Lean Right,South Korean Intelligence Confirms Ukraine Captured Two North Korean Soldiers · Global Voices,"The National Intelligence Service of South Korea (NIS) said on Sunday that it confirmed that Ukraine captured two North Korean soldiers wounded this week in the Russian region of Kursk, after Ukrainian President Volodimir Zelenski said they were being interrogated. 1 year ago",https://ground.news/interest/el-universo
News18 India,Lean Right,Ukraine Captures Two North Korean Soldiers Fighting For Russia In Kursk Region: Report,"Kyiv, the United States and South Korea have accused nuclear-armed North Korea of sending more than 10,000 soldiers to help Russia fight Ukraine. 1 year ago · India",https://ground.news/interest/news18-india
New York Post,Lean Right,Ukraine captures North Korean soldiers fighting in Russia in sign of ‘irrefutable evidence’ of alliance: officials,"Two North Korean soldiers fighting in Russia were captured by Ukrainian troops this week, giving officials ""irrefutable evidence"" that the two countries are allied in the war against Ukraine, officials announced on Saturday. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
Washington Examiner,Lean Right,Ukraine announces capture of first North Korean soldiers fighting for Russia,"Ukraine President Volodymyr Zelensky announced Saturday that Ukraine captured North Korean soldiers fighting for the Russians. Zelensky, who has led the country through Russia’s continued invasion, said two North Korean soldiers were captured in the Kursk region of Russia, an area where Ukrainian forces have moved into. The soldiers were wounded and were transported to... The post Ukraine announces capture of first North Korean soldiers fighting… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
"La Nación, Grupo Nación",Lean Right,"North Korean Soldiers Captured in Kursk Evidence Links with Russia, According to Ukraine · Global Voices","Kiev. Ukraine reported this Saturday that it interrogates two soldiers, identified as North Koreans, captured in the Russian region of Kursk. Ukrainian authorities consider them an “irrefutable test” of Pyongyang military involvement in support of Moscow forces. This is the first time that Ukraine announces the possibility of interrogating North Korean soldiers captured during its offensive in Kursk, although it previously claimed to have appreh… 1 year ago",https://ground.news/interest/la-nacion-grupo-nacion
Expressen,Lean Right,Zelensky shows off prisoners of war from North Korea,"In November 2024, the first North Korean soldiers stepped into Russian Kursk. Now two have been captured by Ukrainian forces. Ukrainian President Volodymyr Zelenskyj has posted pictures of the two soldiers on his social media channels. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
il Giornale,Lean Right,"Special forces and paratroopers, so Kiev took two North Korean soldiers. And Zelensky shows the photos",Ukrainian President Volodymir Zelensky announced the capture of two North Korean soldiers in the Russian region of Kursk. Here's what we know about the prisoners 1 year ago · Italy,https://ground.news/interest/ilgiornaleit
Die Presse,Lean Right,Selenskij: North Korean captured in Kursk,"Two soldiers from North Korea who are said to have fought for Russia were arrested in Kursk, Russia, reports Ukrainian President Zelensky. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
www.larazon.es,Lean Right,Ukraine captures two wounded North Korean soldiers at the Kursk front,"Ukrainian President Volodimir Zelenski announced this Saturday that Ukrainian forces have captured two North Korean soldiers in the Russian region of Kursk, where Kiev is trying to keep the territories captured in a surprise offensive last year.""Two soldiers, although wounded, survived and were transported to Kiev, where they are now communicating with the Ukrainian Security Service,"" Zelenski said on social network X, in which he published phot… 1 year ago · Spain",https://ground.news/interest/wwwlarazones
Reforma,Lean Right,Ukraine Captures Two North Korean Soldiers · Global Voices,"Ukraine announced the alleged capture of two North Korean soldiers, the first time they had been tested by another State participating in the war. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Le Point.fr,Lean Right,War in Ukraine: Volodymyr Zelensky announces the capture of two North Korean soldiers,"Another North Korean soldier was captured in late December but succumbed to his injuries before he could be questioned. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
NEWSREP,Lean Right,Zelenskyy Announces Capture of North Korean Soldiers Fighting for Russia in Kursk Region,Ukraine captures two North Korean soldiers fighting for Russia in Kursk—Zelenskyy vows to expose Pyongyang's role in the war. #Ukraine #NorthKoreanSoldiers #UkraineRussiaWar 1 year ago,https://ground.news/interest/newsrep
NDTV,Lean Right,Zelensky Says 2 Captured North Korean Soldiers Being Probed,"Ukraine said Saturday that investigators were questioning two wounded North Korean soldiers after they were captured in Russia's Kursk region, saying they provided ""indisputable evidence"" that North Koreans were fighting for Moscow. It is not the first time that Kyiv has claimed the capture of North Korean soldiers during its Kursk incursion but it has not reported being able to question any before. In December it said it took several captive bu… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
Nikkei,Lean Right,"Ukraine captures 2 North Korean soldiers, says Zelenskyy","VIENNA -- Ukraine has taken two North Korean soldiers prisoner in a part of western Russia that is under its control, Ukrainian President Volodymyr Ze 1 year ago · Japan",https://ground.news/interest/nikkei
La Tercera,Lean Right,"Ukraine captures two North Korean soldiers in Kursk, says Zelenski","Ukraine captured two North Korean soldiers in the Russian region of Kursk, said on Saturday President Volodimir Zelenski, the first time Ukraine announced the capture of North Korean soldiers alive since their entry into the war last autumn.North Korean regular troops entered the war on the Russian side in October, according to Kiev and its Western allies, which initially estimated their number at 10,000 or more.In a publication in X, Zelenski s… 1 year ago · Chile",https://ground.news/interest/la-tercera
n-tv.de,Lean Right,Selenskyj shows photos: Ukraine interrogates captured North Korean soldiers,"Kim is supporting Putin with thousands of soldiers in the war against Ukraine. The North Koreans' losses are said to be high. After the first prisoners died from their injuries, Ukrainian President Zelenskyj is now presenting photos of living prisoners. 1 year ago",https://ground.news/interest/n-tvde
Le Parisien,Lean Right,"Russian papers, medical aid... What we know about the two North Korean soldiers captured by Ukraine in Russia","The two young soldiers were captured a few months after the first alerts from Kiev about the presence of North Korean troops in Russia. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
