outlet,bias,headline,summary,ground_news_interest_url
telesurtv.net,Far Left,Kristi Noem Ratified as Secretary of Homeland Security: Trump's Anti-Migrant Plan Forwards,"The now former governor of South Dakota joins the list of four positions ratified from among the proposals submitted by Donald Trump: Marco Rubio, Secretary of State; John Ratcliffe, Director of the CIA, and Pete Hegseth, Secretary of Defense. On Monday 27 the body will vote if it will ratify Scott Bessent as Secretary of the Treasury. Amid a sea of statements by various Trump cabinet officials related to immigration management in the country an… 1 year ago",https://ground.news/interest/telesurtvnet
Yeshiva World News,Lean Right,Fetterman Backs Kristi Noem for DHS Secretary,"Senator John Fetterman (D-PA), known for his progressive stance, surprisingly voted YES on the nomination of Kristi Noem, a Republican from South Dakota, for Secretary of Homeland Security. This vote came despite their differing political ideologies, highlighting a rare bipartisan moment in the Senate. 1 year ago",https://ground.news/interest/yeshiva-world-news
n-tv.de,Lean Right,Shot her own dog: US Senate confirms gun fan Noem as Secretary of Homeland Security,"During the election campaign, Kristi Noem was briefly mentioned as Trump's future vice president. But the Republican has other plans and nominated the governor as the new Secretary of Homeland Security. Now the Senate has approved the president's decision. 1 year ago",https://ground.news/interest/n-tvde
El Financiero,Lean Right,U.S. Senate Confirms Kristi Noem as Secretary of Homeland Security; Key Role Against Migration,"The U.S. Senate confirmed Kristi Noem as secretary of national security on Saturday, putting the governor of South Dakota at the head of an extensive agency that is essential to national security and President Donald Trump's plans to curb illegal immigration.The Republicans kept the Senate working on Saturday to install Trump's last member of the national security team. Defense Secretary Pete Hegseth was confirmed in a dramatic tie-off vote Frid… 1 year ago · Mexico",https://ground.news/interest/el-financiero
politika.rs,Lean Right,US Senate confirms Christie Noem as Homeland Security Secretary,"The US Senate today approved the appointment of Homeland Security Secretary Christie Noem, who will be responsible for implementing the mass deportation program of illegal immigrants announced by new US President Donald Trump. 1 year ago · Belgrade, Serbia",https://ground.news/interest/politikars
The Straits Times,Lean Right,Kristi Noem confirmed by US Senate as Trump’s homeland security secretary,"Ms Noem, who shares Mr Trump’s hardline immigration views, was confirmed by a vote of 59 to 34 in the Republican-led Senate. 1 year ago · Singapore",https://ground.news/interest/the-straits-times_9bb9e6
NDTV,Lean Right,Kristi Noem Confirmed As Donald Trump's Homeland Security Secretary,"The US Senate on Saturday confirmed South Dakota governor Kristi Noem to lead the Department of Homeland Security (DHS), a key agency in President Donald Trump's push to clamp down on illegal immigration. The vote came a day after US lawmakers narrowly confirmed former Fox News co-host Pete Hegseth to be Pentagon chief, adding to previous national security posts already greenlit for Trump's cabinet, including the secretary of state and CIA direc… 1 year ago · New Delhi, India",https://ground.news/interest/ndtv
News18 India,Lean Right,"Senate Confirms Kristi Noem As US Homeland Security Secy, Calls Her ‘Decisive, Committed’","Some Democrats supported Kristi Noem, a Trump ally who was pledged to implement the US President’s vision. 1 year ago · India",https://ground.news/interest/news18-india
India TV News,Lean Right,Kristi Noem confirmed as Homeland Security Secretary by Senate,"The Senate on Saturday confirmed South Dakota Governor Kristi Noem as the new Homeland Security Secretary, placing her at the helm of one of the nation’s most critical agencies tasked with safeguarding national security and enforcing immigration laws. The confirmation comes as President Donald Trump continues to solidify his national security team. Following Friday night’s dramatic tie-breaking vote that confirmed Defense Secretary Pete Hegseth,… 1 year ago · India",https://ground.news/interest/india-tv-news
Observador,Lean Right,U.S. Senate gives green light for Kristi Noem to lead Department of Homeland Security,"Senate gives the green light to the appointment of South Dakota governor, Kristi Noem, to the Department of Homeland Security. 59 senators voted in favor, while 34 opposed it. 1 year ago · Portugal",https://ground.news/interest/observador
Washington Times,Lean Right,Noem confirmed as Trump's DHS secretary,"The Senate on Saturday voted for Kristi Noem to become President Trump’s Homeland Security secretary, giving him a loyal lieutenant at the helm of the department that will carry out his border and immigration plans. Ms. Noem was confirmed on a 59-34 vote, with Republicans expressing confidence in her abilities and her Democratic opponents chiefly... The post Noem confirmed as Trump’s DHS secretary appeared first on Daily Truth Report • DailyTrut… 1 year ago · United States",https://ground.news/interest/washington-times
The Blade,Lean Right,Senate confirms Kristi Noem as homeland security secretary,"The Senate voted on Saturday morning to confirm Kristi Noem as President Donald Trump’s Homeland Security secretary, installing a longtime Trump ally at the helm of an agency poised to play a central role in the president’s promised immigration crackdown. 1 year ago · Toledo, United States",https://ground.news/interest/the-blade
New York Post,Lean Right,Kristi Noem confirmed as Homeland Security Secretary,"The job has proved fiendishly difficult in the Trump era. During his first term, the president cycled through no fewer than six Homeland Security chiefs. 1 year ago · New York, United States",https://ground.news/interest/new-york-post
The Epoch Times,Lean Right,Kristi Noem confirmed as Trump's secretary of homeland security,"The Senate confirmed South Dakota Gov. Kristi Noem as Department of Homeland Security (DHS) secretary on Saturday with bipartisan support. 1 year ago · New York, United States",https://ground.news/interest/the-epoch-times
Washington Examiner,Lean Right,Senate confirms Trump Homeland Security Secretary Kristi Noem in rare weekend vote - Washington Examiner,"The Senate confirmed Gov. Kristi Noem (R-SD) as the next Secretary of the Department of Homeland Security on Saturday during a weekend vote, as Republicans overcame efforts by Democrats to delay the process by using procedural hurdles.  Noem did not receive unanimous consent from Senators to fast-track a vote on her nomination, facing a brief delay. Republicans decided to stay the weekend to get more of President Donald Trump’s Cabinet in place,… 1 year ago · Washington, United States",https://ground.news/interest/washington-examiner
The Free Press (Tampa),Lean Right,"Senate Confirms Kristi Noem As DHS Secretary, Tasked With Implementing Migrant Crackdown","The Senate on Saturday confirmed Kristi Noem as the new Secretary of Homeland Security, placing the South Dakota governor at the helm of a vast agency critical to national security and President Donald Trump’s aggressive immigration enforcement agenda. Republicans ensured the Senate remained in session… Senate Confirms Kristi Noem As DHS Secretary, Tasked With Implementing Migrant Crackdown 1 year ago · Tampa, United States",https://ground.news/interest/the-free-press-tampa
