outlet,bias,headline,summary,ground_news_interest_url
Financial Post,Lean Right,Ukraine Says Its Drones Hit Major Oil Refinery in Moscow,"(Bloomberg) — Ukraine claimed it hit a major oil refinery that supplies Moscow and its airports, as part of a record drone barrage ahead of talks between Kyiv and the US over a potential ceasefire. 1 year ago · Canada",https://ground.news/interest/financial-post
India Today,Lean Right,"3 killed, 17 injured in Ukraine's biggest-ever drone attack on Moscow","Moscow Mayor Sergei Sobyanin said Tuesday's was the biggest Ukrainian drone attack on the city, which along with the surrounding region has a population of at least 21 million and is one of the biggest metropolitan areas in Europe. 1 year ago · India",https://ground.news/interest/india-today
Український мілітарний портал,Lean Right,Drones Strike Oil Depots in Moscow and Orel Regions,"In particular, the Telegram channel Astra published a video of the fire and photos of the aftermath following the attack on the Oka-Center oil depot in the city of Serpukhov, Moscow region. 1 year ago",https://ground.news/interest/_36bd62
Le Parisien,Lean Right,"""Showing that it is not defeated"": why Ukraine attacked Moscow with drones, at the dawn of negotiations","By aiming massively at Russia and Moscow on the night from Monday to Tuesday, Ukraine intends to refurbish its belligerent costume. This offensive was carried out as the discussions between Kiev and the United States for a possible truce started this Tuesday in Saudi Arabia. 1 year ago · Paris, France",https://ground.news/interest/le-parisien
Globo,Lean Right,Ukraine launches massive drone strike against Moscow; VIDEO,Two people died and 18 were injured. The bombing caused fires and even suspended air and rail transport. Russia reported that it shot down 337 Ukrainian drones in various regions of the country. 1 year ago · Brazil,https://ground.news/interest/globo
Republic World,Lean Right,"Russia Shoots Down 337 Ukrainian Drones in Biggest Attack Yet; Flights, Trains Disrupted","Moscow: In what appears to be the most extensive Ukrainian drone assault since the war began, Russian military officials reported that air defence systems intercepted 337 drones over 10 regions overnight. The attack, which targeted Moscow and several border regions, resulted in t 1 year ago · Mumbai, India",https://ground.news/interest/republic-world
Daily Express,Lean Right,Moscow on fire after huge Ukraine drone attack ahead of Saudi Arabia talks,Russia has been hit by a large attack as Ukraine and US officials are due to sit down for negotiations 1 year ago · United Kingdom,https://ground.news/interest/daily-express
Welt,Lean Right,Ukraine War: Christoph Wanner on current developments at the front,"According to Russian sources, at least one person was killed in the Ukrainian drone attack on the Moscow area and other regions of Russia. At least 337 Ukrainian drones were shot down at night, the Russian military reported. 1 year ago · Dortmund, Germany",https://ground.news/interest/welt
Jewish Press,Lean Right,"Ukraine launches Massive Drone Attack on Moscow, 4 Casualties","The Armed Forces of Ukraine are the fifth largest armed force in the world, with one of the largest and most diverse drone fleets on the planet. 1 year ago",https://ground.news/interest/jewish-press
Le Point.fr,Lean Right,"What to know about the ""massive"" drone attack in Moscow before peace talks","Russia shot dead in the night 337 Ukrainian drones over several of its regions, including about 100 in the Moscow region. 1 year ago · Paris, France",https://ground.news/interest/le-pointfr
i24NEWS,Lean Right,"Ukraine launches massive UAV attack on Russia, 337 allegedly intercepted","Hours before the opening of the ceasefire talks, Russia claims that 'Ukraine carried out its biggest UAV attack ever' • Russia retaliated with its own missile and drone attack 1 year ago",https://ground.news/interest/i24news
Irish Independent,Lean Right,Moscow targeted by 'massive' drone attack ahead of Ukraine-US peace talks in Saudi Arabia,Ukraine has targeted Moscow in what appears to be its biggest drone attack on Russia’s capital since Vladimir Putin’s invasion three years ago. 1 year ago · Ireland,https://ground.news/interest/independentie
GB News,Lean Right,Ukraine launches LARGEST ever drone attack on Moscow ahead of Saudi Arabia peace talks,"{{ global_settings.postDescription }} 1 year ago · London, United Kingdom",https://ground.news/interest/gbnewscom
DNyuz,Lean Right,One killed as Ukraine launches ‘massive’ drone attack on Moscow,"Ukraine has launched a “massive” early morning drone attack against the Russian capital that killed at least one person, injured several others and saw the shutdown of airports and damaged residential buildings, Moscow officials and aviation authorities said. The drone raid, the largest against Moscow in months, comes as Ukraine is poised to present the United States with a plan for a partial ceasefire with Russia during talks on Tuesday in Saud… 1 year ago",https://ground.news/interest/dnyuz
Le Figaro,Lean Right,"Damaged buildings, disturbed air traffic... What is known about the ""massive"" attack on Moscow by Ukrainian drones","The Russian capital has been hit by the largest Ukrainian offensive since the beginning of the war in February 2022, causing at least one death and three injuries. Peace negotiations are scheduled for Tuesday in Saudi Arabia between Ukrainian and American representatives. 1 year ago · Paris, France",https://ground.news/interest/le-figaro
la Nacion,Lean Right,Ukraine carried out the largest air strike against Russia in three years of war: more than 330 explosive drones were sent against Moscow,"In the midst of international pressure to cease hostilities between Ukraine and Russia, the country led by Volodimir Zelensky carried out the largest air strike with drones against the Kremlin since the war began three years ago. Russian air defences were forced to bring down a total of 337 drones in at least ten regions of the country during the night.This was reported by the Russian Ministry of Defense in a statement issued on Tuesday.At least… 1 year ago · Buenos Aires, Argentina",https://ground.news/interest/la-nacion_7042bc
EADaily,Lean Right,Large-scale attack of the Armed Forces of Ukraine: the largest number of victims in the Moscow suburb of Vidnoye: EADaily,"EADaily, March 11th, 2025. The maximum number of victims and the greatest damage from today's large-scale drone attack in the metropolitan region was recorded in three municipalities of the Moscow region. So, six people were injured in Vidnoye, including a four-year-old child. 1 year ago",https://ground.news/interest/eadaily
n-tv.de,Lean Right,"One dead, several injured: Ukraine attacks Moscow with dozens of drones","If it goes to Ukraine, the Russian population should also feel the invasion ordered by the Kremlin. Drone attacks have so far mostly targeted oil refineries. But now Moscow is in the focus. Almost 60 drones attack overnight - and do some damage. 1 year ago",https://ground.news/interest/n-tvde
Expressen,Lean Right,RIGHT NOW: Massive attack on Moscow,"Russia has shot down 337 Ukrainian drones that were fired at the country on Tuesday morning, the Russian Defense Ministry said. 91 of these are said to have reached the Moscow region and one death is reported in Russian media. At the same time, the US Secretary of State is urging Ukraine to be prepared for concessions ahead of today's summit in Saudi Arabia. 1 year ago · Stockholm, Sweden",https://ground.news/interest/expressen
focus.de,Lean Right,"Massive drone attack on Moscow: One dead, all airports temporarily closed","In the Saudi Arabian port city of Jidda, talks between the US and Ukraine are expected to end the Russian war of aggression on Tuesday. According to Russian sources, Ukraine attacks Moscow with drones the night before. All the news about the war in Ukraine in the Newsticker. 1 year ago · Berlin, Germany",https://ground.news/interest/focusde
Reforma,Lean Right,Leaves one dead and nine wounded drone attack in Russia,"A massive attack with more than 330 Ukrainian drones on Russia left one dead and at least 9 injured, Russian authorities reported. 1 year ago · Mexico City, Mexico",https://ground.news/interest/reformacom
Die Presse,Lean Right,Russia reports massive drone attack by Ukraine on Moscow,"It is said to be the largest drone attack on Moscow and the surrounding area so far. Six airports are said to have been closed. 1 year ago · Vienna, Austria",https://ground.news/interest/die-presse
